# seg	start	stop	duration
3839	1233363074	1233367170	4096
3840	1233371266	1233375362	4096
3841	1233375362	1233379458	4096
3842	1233379458	1233383554	4096
3843	1233391746	1233395842	4096
3844	1233395842	1233399938	4096
3845	1233399938	1233404034	4096
3846	1233404034	1233408130	4096
3847	1233408130	1233412226	4096
3848	1233412226	1233416322	4096
3849	1233416322	1233420418	4096
3850	1233420418	1233424514	4096
3851	1233428610	1233432706	4096
3852	1233436802	1233440898	4096
3853	1233440898	1233444994	4096
3854	1233444994	1233449090	4096
3855	1233449090	1233453186	4096
3856	1233453186	1233457282	4096
3857	1233457282	1233461378	4096
3858	1233461378	1233465474	4096
3859	1233469570	1233473666	4096
3860	1233473666	1233477762	4096
3861	1233477762	1233481858	4096
3862	1233485954	1233490050	4096
3863	1233490050	1233494146	4096
3864	1233494146	1233498242	4096
3865	1233498242	1233502338	4096
3866	1233502338	1233506434	4096
3867	1233506434	1233510530	4096
3868	1233514626	1233518722	4096
3869	1233518722	1233522818	4096
3870	1233522818	1233526914	4096
3871	1233526914	1233531010	4096
3872	1233531010	1233535106	4096
3873	1233535106	1233539202	4096
3874	1233539202	1233543298	4096
3875	1233543298	1233547394	4096
3876	1233547394	1233551490	4096
3877	1233551490	1233555586	4096
3878	1233555586	1233559682	4096
3879	1233559682	1233563778	4096
3880	1233563778	1233567874	4096
3881	1233567874	1233571970	4096
3882	1233571970	1233576066	4096
3883	1233576066	1233580162	4096
3884	1233580162	1233584258	4096
3885	1233584258	1233588354	4096
3886	1233588354	1233592450	4096
3887	1233592450	1233596546	4096
3888	1233596546	1233600642	4096
3889	1233600642	1233604738	4096
3890	1233604738	1233608834	4096
3891	1233612930	1233617026	4096
3892	1233617026	1233621122	4096
3893	1233621122	1233625218	4096
3894	1233625218	1233629314	4096
3895	1233629314	1233633410	4096
3896	1233633410	1233637506	4096
3897	1233641602	1233645698	4096
3898	1233645698	1233649794	4096
3899	1233649794	1233653890	4096
3900	1233653890	1233657986	4096
3901	1233657986	1233662082	4096
3902	1233666178	1233670274	4096
3903	1233674370	1233678466	4096
3904	1233678466	1233682562	4096
3905	1233682562	1233686658	4096
3906	1233686658	1233690754	4096
3907	1233690754	1233694850	4096
3908	1233694850	1233698946	4096
3909	1233703042	1233707138	4096
3910	1233707138	1233711234	4096
3911	1233711234	1233715330	4096
3912	1233719426	1233723522	4096
3913	1233731714	1233735810	4096
3914	1233735810	1233739906	4096
3915	1233739906	1233744002	4096
3916	1233744002	1233748098	4096
3917	1233748098	1233752194	4096
3918	1233752194	1233756290	4096
3919	1233756290	1233760386	4096
3920	1233760386	1233764482	4096
3921	1233764482	1233768578	4096
3922	1233768578	1233772674	4096
3923	1233772674	1233776770	4096
3924	1233776770	1233780866	4096
3925	1233780866	1233784962	4096
3926	1233784962	1233789058	4096
3927	1233789058	1233793154	4096
3928	1233793154	1233797250	4096
3929	1233797250	1233801346	4096
3930	1233801346	1233805442	4096
3931	1233805442	1233809538	4096
3932	1233809538	1233813634	4096
3933	1233813634	1233817730	4096
3934	1233817730	1233821826	4096
3935	1233821826	1233825922	4096
3936	1233825922	1233830018	4096
3937	1233830018	1233834114	4096
3938	1233834114	1233838210	4096
3939	1233838210	1233842306	4096
3940	1233842306	1233846402	4096
3941	1233846402	1233850498	4096
3942	1233850498	1233854594	4096
3943	1233854594	1233858690	4096
3944	1233858690	1233862786	4096
3945	1233862786	1233866882	4096
3946	1233866882	1233870978	4096
3947	1233870978	1233875074	4096
3948	1233875074	1233879170	4096
3949	1233879170	1233883266	4096
3950	1233883266	1233887362	4096
3951	1233887362	1233891458	4096
3952	1233891458	1233895554	4096
3953	1233895554	1233899650	4096
3954	1233899650	1233903746	4096
3955	1233903746	1233907842	4096
3956	1233907842	1233911938	4096
3957	1233911938	1233916034	4096
3958	1233916034	1233920130	4096
3959	1233920130	1233924226	4096
3960	1233924226	1233928322	4096
3961	1233928322	1233932418	4096
3962	1233932418	1233936514	4096
3963	1233936514	1233940610	4096
3964	1233940610	1233944706	4096
3965	1233944706	1233948802	4096
3966	1233948802	1233952898	4096
3967	1233952898	1233956994	4096
3968	1233956994	1233961090	4096
3969	1233961090	1233965186	4096
3970	1233965186	1233969282	4096
3971	1233969282	1233973378	4096
3972	1233973378	1233977474	4096
3973	1233977474	1233981570	4096
3974	1233981570	1233985666	4096
3975	1233985666	1233989762	4096
3976	1233989762	1233993858	4096
3977	1233993858	1233997954	4096
3978	1233997954	1234002050	4096
3979	1234018434	1234022530	4096
3980	1234022530	1234026626	4096
3981	1234026626	1234030722	4096
3982	1234030722	1234034818	4096
3983	1234034818	1234038914	4096
3984	1234038914	1234043010	4096
3985	1234043010	1234047106	4096
3986	1234047106	1234051202	4096
3987	1234051202	1234055298	4096
3988	1234055298	1234059394	4096
3989	1234059394	1234063490	4096
3990	1234063490	1234067586	4096
3991	1234067586	1234071682	4096
3992	1234071682	1234075778	4096
3993	1234075778	1234079874	4096
3994	1234079874	1234083970	4096
3995	1234083970	1234088066	4096
3996	1234088066	1234092162	4096
3997	1234092162	1234096258	4096
3998	1234096258	1234100354	4096
3999	1234100354	1234104450	4096
4000	1234104450	1234108546	4096
4001	1234108546	1234112642	4096
4002	1234112642	1234116738	4096
4003	1234116738	1234120834	4096
4004	1234120834	1234124930	4096
4005	1234124930	1234129026	4096
4006	1234129026	1234133122	4096
4007	1234133122	1234137218	4096
4008	1234137218	1234141314	4096
4009	1234145410	1234149506	4096
4010	1234153602	1234157698	4096
4011	1234157698	1234161794	4096
4012	1234161794	1234165890	4096
4013	1234169986	1234174082	4096
4014	1234174082	1234178178	4096
4015	1234178178	1234182274	4096
4016	1234182274	1234186370	4096
4017	1234186370	1234190466	4096
4018	1234190466	1234194562	4096
4019	1234194562	1234198658	4096
4020	1234198658	1234202754	4096
4021	1234202754	1234206850	4096
4022	1234206850	1234210946	4096
4023	1234210946	1234215042	4096
4024	1234215042	1234219138	4096
4025	1234219138	1234223234	4096
4026	1234223234	1234227330	4096
4027	1234227330	1234231426	4096
4028	1234231426	1234235522	4096
4029	1234235522	1234239618	4096
4030	1234239618	1234243714	4096
4031	1234243714	1234247810	4096
4032	1234247810	1234251906	4096
4033	1234256002	1234260098	4096
4034	1234260098	1234264194	4096
4035	1234264194	1234268290	4096
