#Filename : asd_comm_seis.dat
#Date : 2018/07/20
#Author : K.Miyo
#
#Discription
#-----------
#Xend   	: displacement of the seismometer on the Xend 
#       	  2nd floar(EXV) with Xarm direction
#Center 	: displacement of the seismometer on the Center 
#       	  2nd floar(IXV) with Xarm direction
#GIF    	: strain of the Xarm 1500 m distance measured by 
#       	  GIF strainmeter
#diff_seis 	:= (Xend-Center)/sqrt(2)
#comm_seis 	:= (Xend+Center)/sqrt(2)
#diff_gif  	:= GIF*3000/sqrt(2)
#
#Data Information
#----------------
#Data Name         	: asd_comm_seis.dat
#Start [GPS Time]  	: 1214784018
#Time Lenght [sec] 	: 8192
#BW [Hz]           	: 7.8125e-03
#Window            	: Hanning
#Average           	: 64
#Overlap           	: 50% 
#Dof               	: 128
#
#
#Frequency[Hz],ASD [um/sqrtHz]
7.3414062e+01,5.5231144e-05
7.3421875e+01,5.3876547e-05
7.3429688e+01,5.2719232e-05
7.3437500e+01,5.1795916e-05
7.3445312e+01,5.5830998e-05
7.3453125e+01,5.7875509e-05
7.3460938e+01,4.8106954e-05
7.3468750e+01,4.9371435e-05
7.3476562e+01,5.2555334e-05
7.3484375e+01,5.2171801e-05
7.3492188e+01,5.1664153e-05
7.3500000e+01,5.1118189e-05
7.3507812e+01,5.3233921e-05
7.3515625e+01,5.2871685e-05
7.3523438e+01,5.3021332e-05
7.3531250e+01,5.5031753e-05
7.3539062e+01,5.4755128e-05
7.3546875e+01,5.0584187e-05
7.3554688e+01,5.7490416e-05
7.3562500e+01,5.4744352e-05
7.3570312e+01,5.4306169e-05
7.3578125e+01,5.6180470e-05
7.3585938e+01,5.5186621e-05
7.3593750e+01,5.4034095e-05
7.3601562e+01,5.6594174e-05
7.3609375e+01,5.2406491e-05
7.3617188e+01,5.6189696e-05
7.3625000e+01,6.0879766e-05
7.3632812e+01,5.9038005e-05
7.3640625e+01,6.0146239e-05
7.3648438e+01,6.1484028e-05
7.3656250e+01,5.8476121e-05
7.3664062e+01,5.8417402e-05
7.3671875e+01,5.9280054e-05
7.3679688e+01,5.7667706e-05
7.3687500e+01,5.8872625e-05
7.3695312e+01,5.8095012e-05
7.3703125e+01,5.9259557e-05
7.3710938e+01,6.2487089e-05
7.3718750e+01,6.6224907e-05
7.3726562e+01,6.3362089e-05
7.3734375e+01,6.2505743e-05
7.3742188e+01,6.3623697e-05
7.3750000e+01,6.9359839e-05
7.3757812e+01,6.5559249e-05
7.3765625e+01,5.8210886e-05
7.3773438e+01,6.1774041e-05
7.3781250e+01,6.1765451e-05
7.3789062e+01,6.8635402e-05
7.3796875e+01,7.0555595e-05
7.3804688e+01,6.5638766e-05
7.3812500e+01,6.8117120e-05
7.3820312e+01,7.1715219e-05
7.3828125e+01,6.8800909e-05
7.3835938e+01,6.9235405e-05
7.3843750e+01,6.6034403e-05
7.3851562e+01,6.7622317e-05
7.3859375e+01,6.3192973e-05
7.3867188e+01,6.7980067e-05
7.3875000e+01,7.2264234e-05
7.3882812e+01,7.5300049e-05
7.3890625e+01,6.8112862e-05
7.3898438e+01,6.0310857e-05
7.3906250e+01,6.3232205e-05
7.3914062e+01,7.0986857e-05
7.3921875e+01,7.4211235e-05
7.3929688e+01,7.1992072e-05
7.3937500e+01,7.5369721e-05
7.3945312e+01,7.9765681e-05
7.3953125e+01,7.7451935e-05
7.3960938e+01,7.7412474e-05
7.3968750e+01,7.7032778e-05
7.3976562e+01,7.6220947e-05
7.3984375e+01,7.7921632e-05
7.3992188e+01,8.1501611e-05
7.4000000e+01,7.5203285e-05
7.4007812e+01,6.8870798e-05
7.4015625e+01,7.1956963e-05
7.4023438e+01,7.7209420e-05
7.4031250e+01,7.8323170e-05
7.4039062e+01,7.6888072e-05
7.4046875e+01,8.1082157e-05
7.4054688e+01,7.5487197e-05
7.4062500e+01,7.0028588e-05
7.4070312e+01,7.1877437e-05
7.4078125e+01,7.4523936e-05
7.4085938e+01,7.6858399e-05
7.4093750e+01,7.8740832e-05
7.4101562e+01,8.0079773e-05
7.4109375e+01,7.8263772e-05
7.4117188e+01,7.9554653e-05
7.4125000e+01,8.0819754e-05
7.4132812e+01,7.9923011e-05
7.4140625e+01,7.2944701e-05
7.4148438e+01,7.5589762e-05
7.4156250e+01,8.0525586e-05
7.4164062e+01,7.2291425e-05
7.4171875e+01,7.4938285e-05
7.4179688e+01,7.9005758e-05
7.4187500e+01,7.8025369e-05
7.4195312e+01,7.6518104e-05
7.4203125e+01,7.5999817e-05
7.4210938e+01,8.2066915e-05
7.4218750e+01,8.3987952e-05
7.4226562e+01,7.6826628e-05
7.4234375e+01,8.2299491e-05
7.4242188e+01,8.0224620e-05
7.4250000e+01,7.4934344e-05
7.4257812e+01,7.0399637e-05
7.4265625e+01,7.1593162e-05
7.4273438e+01,7.3884378e-05
7.4281250e+01,7.2099379e-05
7.4289062e+01,6.8077052e-05
7.4296875e+01,7.1785216e-05
7.4304688e+01,7.5147728e-05
7.4312500e+01,7.0822315e-05
7.4320312e+01,7.1656811e-05
7.4328125e+01,7.6054706e-05
7.4335938e+01,7.2981825e-05
7.4343750e+01,7.5242759e-05
7.4351562e+01,7.6045412e-05
7.4359375e+01,7.5282890e-05
7.4367188e+01,7.6325999e-05
7.4375000e+01,7.2799214e-05
7.4382812e+01,7.0426433e-05
7.4390625e+01,7.2442151e-05
7.4398438e+01,7.5447957e-05
7.4406250e+01,7.1812982e-05
7.4414062e+01,7.1579570e-05
7.4421875e+01,7.3007962e-05
7.4429688e+01,7.5447538e-05
7.4437500e+01,7.4937057e-05
7.4445312e+01,6.9836078e-05
7.4453125e+01,6.7316878e-05
7.4460938e+01,6.4545945e-05
7.4468750e+01,6.5466083e-05
7.4476562e+01,6.8506136e-05
7.4484375e+01,6.5951651e-05
7.4492188e+01,6.7503512e-05
7.4500000e+01,7.0315709e-05
7.4507812e+01,6.8696076e-05
7.4515625e+01,6.6167706e-05
7.4523438e+01,6.7112912e-05
7.4531250e+01,6.8276992e-05
7.4539062e+01,7.2071918e-05
7.4546875e+01,6.8822376e-05
7.4554688e+01,7.0750833e-05
7.4562500e+01,7.3094252e-05
7.4570312e+01,6.6972730e-05
7.4578125e+01,6.7048235e-05
7.4585938e+01,6.6349589e-05
7.4593750e+01,6.5792978e-05
7.4601562e+01,7.0729720e-05
7.4609375e+01,6.6071404e-05
7.4617188e+01,6.5063748e-05
7.4625000e+01,6.2119402e-05
7.4632812e+01,6.3907126e-05
7.4640625e+01,6.5516091e-05
7.4648438e+01,6.4520805e-05
7.4656250e+01,6.4711678e-05
7.4664062e+01,6.2182094e-05
7.4671875e+01,6.1664201e-05
7.4679688e+01,6.1740318e-05
7.4687500e+01,6.1472199e-05
7.4695312e+01,5.9728559e-05
7.4703125e+01,5.8618937e-05
7.4710938e+01,5.5745333e-05
7.4718750e+01,5.6379095e-05
7.4726562e+01,5.3388772e-05
7.4734375e+01,5.7161168e-05
7.4742188e+01,6.2799795e-05
7.4750000e+01,6.0044888e-05
7.4757812e+01,5.6917145e-05
7.4765625e+01,6.0315876e-05
7.4773438e+01,5.8086577e-05
7.4781250e+01,5.7062842e-05
7.4789062e+01,5.7078032e-05
7.4796875e+01,5.7516319e-05
7.4804688e+01,5.3194159e-05
7.4812500e+01,5.3565816e-05
7.4820312e+01,5.5486877e-05
7.4828125e+01,5.5522128e-05
7.4835938e+01,5.4739493e-05
7.4843750e+01,5.5739556e-05
7.4851562e+01,5.5816133e-05
7.4859375e+01,5.2898587e-05
7.4867188e+01,5.3491424e-05
7.4875000e+01,5.5314183e-05
7.4882812e+01,5.2700276e-05
7.4890625e+01,5.1188398e-05
7.4898438e+01,5.3742011e-05
7.4906250e+01,5.3393000e-05
7.4914062e+01,5.5508668e-05
7.4921875e+01,5.1090531e-05
7.4929688e+01,5.0181800e-05
7.4937500e+01,4.9244059e-05
7.4945312e+01,4.7601056e-05
7.4953125e+01,5.0356639e-05
7.4960938e+01,5.1992040e-05
7.4968750e+01,4.9063988e-05
7.4976562e+01,4.8560199e-05
7.4984375e+01,4.9169997e-05
7.4992188e+01,5.3937013e-05
7.5000000e+01,5.3134923e-05
7.5007812e+01,4.8943528e-05
7.5015625e+01,4.8353942e-05
7.5023438e+01,4.9132948e-05
7.5031250e+01,4.8619740e-05
7.5039062e+01,5.0227629e-05
7.5046875e+01,5.1752860e-05
7.5054688e+01,4.8042888e-05
7.5062500e+01,4.6871968e-05
7.5070312e+01,4.6138267e-05
7.5078125e+01,4.9089254e-05
7.5085938e+01,4.9605624e-05
7.5093750e+01,5.0863832e-05
7.5101562e+01,4.5904023e-05
7.5109375e+01,4.8117213e-05
7.5117188e+01,4.8795121e-05
7.5125000e+01,5.1958061e-05
7.5132812e+01,4.7588410e-05
7.5140625e+01,4.7762553e-05
7.5148438e+01,5.0272077e-05
7.5156250e+01,4.9113880e-05
7.5164062e+01,4.9312437e-05
7.5171875e+01,4.9088804e-05
7.5179688e+01,4.9230595e-05
7.5187500e+01,4.6815456e-05
7.5195312e+01,4.8080570e-05
7.5203125e+01,4.9136452e-05
7.5210938e+01,4.6601061e-05
7.5218750e+01,4.7815525e-05
7.5226562e+01,5.0233247e-05
7.5234375e+01,5.3039508e-05
7.5242188e+01,5.2404167e-05
7.5250000e+01,4.9858951e-05
7.5257812e+01,5.2406192e-05
7.5265625e+01,4.9404775e-05
7.5273438e+01,4.8734028e-05
7.5281250e+01,4.7207988e-05
7.5289062e+01,4.9580044e-05
7.5296875e+01,5.1184867e-05
7.5304688e+01,5.0240159e-05
7.5312500e+01,5.2264689e-05
7.5320312e+01,5.4448645e-05
7.5328125e+01,5.1241499e-05
7.5335938e+01,4.7229868e-05
7.5343750e+01,4.9319233e-05
7.5351562e+01,4.7223836e-05
7.5359375e+01,4.8166346e-05
7.5367188e+01,4.8592603e-05
7.5375000e+01,4.9967779e-05
7.5382812e+01,4.8142621e-05
7.5390625e+01,4.7801832e-05
7.5398438e+01,5.0820562e-05
7.5406250e+01,4.7460576e-05
7.5414062e+01,4.6353212e-05
7.5421875e+01,4.7495163e-05
7.5429688e+01,4.6324765e-05
7.5437500e+01,4.8173972e-05
7.5445312e+01,4.8632651e-05
7.5453125e+01,4.7826902e-05
7.5460938e+01,4.6050318e-05
7.5468750e+01,4.5775049e-05
7.5476562e+01,4.3630309e-05
7.5484375e+01,4.4268502e-05
7.5492188e+01,4.3661113e-05
7.5500000e+01,4.3912158e-05
7.5507812e+01,4.5438944e-05
7.5515625e+01,4.4990446e-05
7.5523438e+01,4.6423686e-05
7.5531250e+01,4.6556003e-05
7.5539062e+01,4.4187390e-05
7.5546875e+01,4.5659595e-05
7.5554688e+01,4.6069166e-05
7.5562500e+01,4.5546678e-05
7.5570312e+01,4.6612940e-05
7.5578125e+01,4.4442451e-05
7.5585938e+01,4.4311075e-05
7.5593750e+01,4.3844118e-05
7.5601562e+01,4.2860721e-05
7.5609375e+01,4.1447522e-05
7.5617188e+01,4.3062974e-05
7.5625000e+01,4.4886220e-05
7.5632812e+01,4.5172460e-05
7.5640625e+01,4.4275715e-05
7.5648438e+01,4.3322395e-05
7.5656250e+01,4.1325470e-05
7.5664062e+01,4.4506940e-05
7.5671875e+01,4.6837560e-05
7.5679688e+01,4.3194810e-05
7.5687500e+01,4.5181386e-05
7.5695312e+01,4.3115619e-05
7.5703125e+01,4.2088732e-05
7.5710938e+01,4.6007874e-05
7.5718750e+01,4.4677152e-05
7.5726562e+01,4.3402138e-05
7.5734375e+01,4.2994200e-05
7.5742188e+01,4.2220017e-05
7.5750000e+01,4.1675284e-05
7.5757812e+01,4.5159589e-05
7.5765625e+01,4.5210704e-05
7.5773438e+01,4.1723179e-05
7.5781250e+01,4.0730855e-05
7.5789062e+01,4.2545513e-05
7.5796875e+01,4.6594522e-05
7.5804688e+01,4.7770766e-05
7.5812500e+01,4.9061046e-05
7.5820312e+01,4.6946765e-05
7.5828125e+01,4.5284735e-05
7.5835938e+01,4.4794042e-05
7.5843750e+01,4.5788131e-05
7.5851562e+01,4.8769353e-05
7.5859375e+01,4.7066635e-05
7.5867188e+01,4.5339608e-05
7.5875000e+01,4.8070301e-05
7.5882812e+01,4.5626686e-05
7.5890625e+01,4.3491452e-05
7.5898438e+01,4.4856481e-05
7.5906250e+01,4.5580909e-05
7.5914062e+01,4.6348191e-05
7.5921875e+01,4.5057281e-05
7.5929688e+01,3.9238215e-05
7.5937500e+01,4.2601298e-05
7.5945312e+01,4.4270421e-05
7.5953125e+01,4.3809928e-05
7.5960938e+01,4.8519800e-05
7.5968750e+01,4.5169437e-05
7.5976562e+01,4.3924020e-05
7.5984375e+01,4.4065363e-05
7.5992188e+01,4.1354633e-05
7.6000000e+01,4.0891994e-05
7.6007812e+01,4.2659508e-05
7.6015625e+01,4.1034504e-05
7.6023438e+01,3.9532359e-05
7.6031250e+01,4.2051863e-05
7.6039062e+01,4.2482440e-05
7.6046875e+01,4.1957992e-05
7.6054688e+01,3.9695108e-05
7.6062500e+01,4.3166630e-05
7.6070312e+01,4.0149682e-05
7.6078125e+01,3.9315025e-05
7.6085938e+01,3.9216609e-05
7.6093750e+01,3.9874365e-05
7.6101562e+01,4.0405774e-05
7.6109375e+01,4.0052834e-05
7.6117188e+01,3.9877378e-05
7.6125000e+01,3.9328426e-05
7.6132812e+01,3.7848566e-05
7.6140625e+01,3.6277276e-05
7.6148438e+01,3.8804340e-05
7.6156250e+01,3.9480879e-05
7.6164062e+01,4.0616404e-05
7.6171875e+01,3.8950039e-05
7.6179688e+01,3.7444896e-05
7.6187500e+01,3.7616037e-05
7.6195312e+01,3.9093637e-05
7.6203125e+01,3.8846205e-05
7.6210938e+01,3.8456497e-05
7.6218750e+01,4.0821496e-05
7.6226562e+01,4.0861617e-05
7.6234375e+01,3.5862829e-05
7.6242188e+01,3.4249373e-05
7.6250000e+01,3.6396406e-05
7.6257812e+01,3.7316955e-05
7.6265625e+01,3.7811326e-05
7.6273438e+01,3.9690191e-05
7.6281250e+01,3.7187242e-05
7.6289062e+01,3.5859142e-05
7.6296875e+01,3.6067458e-05
7.6304688e+01,3.9046280e-05
7.6312500e+01,3.9105443e-05
7.6320312e+01,3.5708933e-05
7.6328125e+01,3.9584349e-05
7.6335938e+01,3.5693535e-05
7.6343750e+01,3.6969785e-05
7.6351562e+01,3.8497866e-05
7.6359375e+01,3.6615908e-05
7.6367188e+01,3.4789936e-05
7.6375000e+01,3.6201885e-05
7.6382812e+01,3.7142826e-05
7.6390625e+01,3.6176470e-05
7.6398438e+01,3.6795067e-05
7.6406250e+01,3.4265768e-05
7.6414062e+01,3.6509157e-05
7.6421875e+01,3.6620976e-05
7.6429688e+01,3.4453311e-05
7.6437500e+01,3.6410603e-05
7.6445312e+01,3.6908007e-05
7.6453125e+01,3.8951923e-05
7.6460938e+01,3.5540673e-05
7.6468750e+01,3.6264957e-05
7.6476562e+01,3.5686961e-05
7.6484375e+01,3.4487099e-05
7.6492188e+01,3.5267484e-05
7.6500000e+01,3.5690447e-05
7.6507812e+01,3.3859188e-05
7.6515625e+01,3.4264627e-05
7.6523438e+01,3.7107359e-05
7.6531250e+01,3.6678466e-05
7.6539062e+01,3.5472082e-05
7.6546875e+01,3.4660813e-05
7.6554688e+01,3.6942978e-05
7.6562500e+01,3.4932007e-05
7.6570312e+01,3.8448307e-05
7.6578125e+01,4.1468685e-05
7.6585938e+01,3.6775723e-05
7.6593750e+01,3.5538685e-05
7.6601562e+01,3.4287406e-05
7.6609375e+01,3.7347891e-05
7.6617188e+01,3.6524170e-05
7.6625000e+01,3.5623338e-05
7.6632812e+01,3.5234677e-05
7.6640625e+01,3.4486885e-05
7.6648438e+01,3.3767557e-05
7.6656250e+01,3.2423993e-05
7.6664062e+01,3.7085239e-05
7.6671875e+01,3.7698997e-05
7.6679688e+01,3.4638601e-05
7.6687500e+01,3.4281861e-05
7.6695312e+01,3.4652300e-05
7.6703125e+01,3.6606976e-05
7.6710938e+01,3.6341312e-05
7.6718750e+01,3.4087760e-05
7.6726562e+01,3.5094927e-05
7.6734375e+01,3.6226914e-05
7.6742188e+01,3.6709495e-05
7.6750000e+01,3.7145712e-05
7.6757812e+01,3.3992818e-05
7.6765625e+01,3.4051552e-05
7.6773438e+01,3.4599403e-05
7.6781250e+01,3.2982744e-05
7.6789062e+01,3.3712254e-05
7.6796875e+01,3.5396681e-05
7.6804688e+01,3.6397801e-05
7.6812500e+01,3.6008592e-05
7.6820312e+01,3.6238211e-05
7.6828125e+01,3.3397670e-05
7.6835938e+01,3.3998878e-05
7.6843750e+01,3.3428882e-05
7.6851562e+01,3.3262723e-05
7.6859375e+01,3.1675851e-05
7.6867188e+01,3.6145103e-05
7.6875000e+01,3.8334622e-05
7.6882812e+01,3.6786016e-05
7.6890625e+01,3.4391369e-05
7.6898438e+01,3.4397366e-05
7.6906250e+01,3.5475419e-05
7.6914062e+01,3.6122578e-05
7.6921875e+01,3.4716887e-05
7.6929688e+01,3.3097088e-05
7.6937500e+01,3.3964158e-05
7.6945312e+01,3.3939316e-05
7.6953125e+01,3.3561030e-05
7.6960938e+01,3.6265104e-05
7.6968750e+01,3.7968917e-05
7.6976562e+01,3.6149294e-05
7.6984375e+01,3.4187805e-05
7.6992188e+01,3.5893277e-05
7.7000000e+01,3.6634000e-05
7.7007812e+01,3.6539991e-05
7.7015625e+01,3.7680878e-05
7.7023438e+01,3.6906026e-05
7.7031250e+01,3.5340606e-05
7.7039062e+01,3.4911472e-05
7.7046875e+01,3.5567746e-05
7.7054688e+01,3.5512571e-05
7.7062500e+01,3.2359671e-05
7.7070312e+01,3.2080166e-05
7.7078125e+01,3.4270775e-05
7.7085938e+01,3.4110889e-05
7.7093750e+01,3.6341729e-05
7.7101562e+01,3.5033677e-05
7.7109375e+01,3.5772295e-05
7.7117188e+01,3.3282582e-05
7.7125000e+01,3.4555835e-05
7.7132812e+01,3.4572274e-05
7.7140625e+01,3.4831413e-05
7.7148438e+01,3.5178717e-05
7.7156250e+01,3.7502448e-05
7.7164062e+01,3.4141726e-05
7.7171875e+01,3.2936867e-05
7.7179688e+01,3.4094898e-05
7.7187500e+01,3.5915423e-05
7.7195312e+01,3.3887351e-05
7.7203125e+01,3.3150851e-05
7.7210938e+01,3.3785424e-05
7.7218750e+01,3.1046677e-05
7.7226562e+01,3.1270123e-05
7.7234375e+01,3.3243079e-05
7.7242188e+01,3.5403642e-05
7.7250000e+01,3.5468036e-05
7.7257812e+01,3.1221342e-05
7.7265625e+01,3.2809126e-05
7.7273438e+01,3.3730392e-05
7.7281250e+01,3.4499268e-05
7.7289062e+01,3.0265236e-05
7.7296875e+01,3.0402173e-05
7.7304688e+01,3.2105252e-05
7.7312500e+01,3.0230677e-05
7.7320312e+01,3.2879812e-05
7.7328125e+01,3.2629085e-05
7.7335938e+01,3.1224179e-05
7.7343750e+01,2.8882436e-05
7.7351562e+01,3.0440594e-05
7.7359375e+01,3.1773681e-05
7.7367188e+01,3.2029974e-05
7.7375000e+01,2.9471037e-05
7.7382812e+01,3.0612085e-05
7.7390625e+01,2.8943957e-05
7.7398438e+01,2.9104844e-05
7.7406250e+01,2.8535591e-05
7.7414062e+01,2.9725762e-05
7.7421875e+01,3.0021371e-05
7.7429688e+01,2.8281374e-05
7.7437500e+01,2.6667529e-05
7.7445312e+01,2.7796876e-05
7.7453125e+01,2.7824633e-05
7.7460938e+01,2.8888097e-05
7.7468750e+01,2.9405346e-05
7.7476562e+01,3.0082643e-05
7.7484375e+01,2.8739238e-05
7.7492188e+01,2.8803663e-05
7.7500000e+01,2.8249433e-05
7.7507812e+01,2.7133114e-05
7.7515625e+01,2.8474056e-05
7.7523438e+01,2.6773518e-05
7.7531250e+01,2.7208257e-05
7.7539062e+01,2.6863610e-05
7.7546875e+01,2.7132461e-05
7.7554688e+01,2.6605614e-05
7.7562500e+01,2.6973010e-05
7.7570312e+01,2.5193273e-05
7.7578125e+01,2.7684974e-05
7.7585938e+01,2.7113887e-05
7.7593750e+01,2.5242326e-05
7.7601562e+01,2.5484205e-05
7.7609375e+01,2.7172907e-05
7.7617188e+01,2.5210489e-05
7.7625000e+01,2.5239712e-05
7.7632812e+01,2.6583437e-05
7.7640625e+01,2.7572908e-05
7.7648438e+01,2.6572292e-05
7.7656250e+01,2.5916552e-05
7.7664062e+01,2.5792007e-05
7.7671875e+01,2.7132317e-05
7.7679688e+01,2.5546369e-05
7.7687500e+01,2.6138455e-05
7.7695312e+01,2.7327518e-05
7.7703125e+01,2.6960519e-05
7.7710938e+01,2.6326018e-05
7.7718750e+01,2.5647445e-05
7.7726562e+01,2.5246402e-05
7.7734375e+01,2.4007779e-05
7.7742188e+01,2.5562598e-05
7.7750000e+01,2.4787817e-05
7.7757812e+01,2.6001155e-05
7.7765625e+01,2.4943476e-05
7.7773438e+01,2.3916949e-05
7.7781250e+01,2.4883147e-05
7.7789062e+01,2.6309662e-05
7.7796875e+01,2.4390071e-05
7.7804688e+01,2.3889608e-05
7.7812500e+01,2.4575572e-05
7.7820312e+01,2.4705201e-05
7.7828125e+01,2.5787084e-05
7.7835938e+01,2.5712727e-05
7.7843750e+01,2.3719027e-05
7.7851562e+01,2.3777287e-05
7.7859375e+01,2.3991822e-05
7.7867188e+01,2.3806009e-05
7.7875000e+01,2.3504299e-05
7.7882812e+01,2.4241045e-05
7.7890625e+01,2.3841849e-05
7.7898438e+01,2.3260417e-05
7.7906250e+01,2.0835287e-05
7.7914062e+01,2.0239491e-05
7.7921875e+01,2.1123370e-05
7.7929688e+01,2.2007900e-05
7.7937500e+01,2.2485169e-05
7.7945312e+01,2.2689276e-05
7.7953125e+01,2.2412396e-05
7.7960938e+01,2.4792773e-05
7.7968750e+01,2.3332679e-05
7.7976562e+01,2.4326146e-05
7.7984375e+01,2.2638947e-05
7.7992188e+01,1.9595454e-05
7.8000000e+01,2.1186605e-05
7.8007812e+01,2.0069490e-05
7.8015625e+01,2.0896407e-05
7.8023438e+01,2.1525047e-05
7.8031250e+01,2.0355866e-05
7.8039062e+01,2.1698918e-05
7.8046875e+01,2.2931388e-05
7.8054688e+01,2.1879175e-05
7.8062500e+01,2.0331513e-05
7.8070312e+01,2.0318245e-05
7.8078125e+01,2.0285820e-05
7.8085938e+01,1.9549305e-05
7.8093750e+01,1.9803912e-05
7.8101562e+01,2.0307737e-05
7.8109375e+01,2.1381040e-05
7.8117188e+01,1.8979617e-05
7.8125000e+01,1.8276008e-05
7.8132812e+01,1.9170342e-05
7.8140625e+01,1.8721168e-05
7.8148438e+01,1.9084416e-05
7.8156250e+01,1.8706587e-05
7.8164062e+01,1.7203704e-05
7.8171875e+01,1.8032292e-05
7.8179688e+01,1.8256576e-05
7.8187500e+01,1.6807890e-05
7.8195312e+01,1.6908543e-05
7.8203125e+01,1.5902720e-05
7.8210938e+01,1.5546602e-05
7.8218750e+01,1.5658194e-05
7.8226562e+01,1.6795384e-05
7.8234375e+01,1.7780303e-05
7.8242188e+01,1.6696840e-05
7.8250000e+01,1.6991437e-05
7.8257812e+01,1.7688111e-05
7.8265625e+01,1.8483630e-05
7.8273438e+01,1.8243733e-05
7.8281250e+01,1.6913979e-05
7.8289062e+01,1.7944281e-05
7.8296875e+01,1.8355800e-05
7.8304688e+01,1.7643211e-05
7.8312500e+01,1.7360524e-05
7.8320312e+01,1.6882078e-05
7.8328125e+01,1.6843538e-05
7.8335938e+01,1.7307992e-05
7.8343750e+01,1.6629750e-05
7.8351562e+01,1.6654060e-05
7.8359375e+01,1.7194243e-05
7.8367188e+01,1.8175501e-05
7.8375000e+01,1.6372184e-05
7.8382812e+01,1.6286554e-05
7.8390625e+01,1.6781153e-05
7.8398438e+01,1.7128661e-05
7.8406250e+01,1.7560131e-05
7.8414062e+01,1.8151114e-05
7.8421875e+01,1.7513301e-05
7.8429688e+01,1.7937878e-05
7.8437500e+01,1.7931104e-05
7.8445312e+01,1.7480219e-05
7.8453125e+01,1.7855936e-05
7.8460938e+01,1.7586241e-05
7.8468750e+01,1.7165066e-05
7.8476562e+01,1.6451369e-05
7.8484375e+01,1.6896136e-05
7.8492188e+01,1.7538852e-05
7.8500000e+01,1.6621658e-05
7.8507812e+01,1.6805752e-05
7.8515625e+01,1.6831780e-05
7.8523438e+01,1.7766730e-05
7.8531250e+01,1.8117500e-05
7.8539062e+01,1.8622806e-05
7.8546875e+01,1.7858722e-05
7.8554688e+01,1.7994873e-05
7.8562500e+01,1.8925916e-05
7.8570312e+01,1.8018492e-05
7.8578125e+01,1.8161154e-05
7.8585938e+01,1.8259552e-05
7.8593750e+01,1.6817385e-05
7.8601562e+01,1.8218697e-05
7.8609375e+01,1.8408967e-05
7.8617188e+01,1.8510477e-05
7.8625000e+01,1.7977485e-05
7.8632812e+01,1.9123229e-05
7.8640625e+01,1.8911707e-05
7.8648438e+01,1.8113784e-05
7.8656250e+01,1.8484684e-05
7.8664062e+01,1.9085815e-05
7.8671875e+01,1.8160595e-05
7.8679688e+01,1.8051653e-05
7.8687500e+01,1.8313522e-05
7.8695312e+01,1.8319398e-05
7.8703125e+01,1.8548428e-05
7.8710938e+01,1.8889362e-05
7.8718750e+01,1.7251370e-05
7.8726562e+01,1.8623065e-05
7.8734375e+01,1.9300141e-05
7.8742188e+01,1.8399494e-05
7.8750000e+01,1.8137774e-05
7.8757812e+01,1.7558308e-05
7.8765625e+01,1.7714967e-05
7.8773438e+01,1.8950990e-05
7.8781250e+01,1.9340903e-05
7.8789062e+01,1.8726205e-05
7.8796875e+01,1.9018660e-05
7.8804688e+01,1.9599746e-05
7.8812500e+01,1.7640847e-05
7.8820312e+01,1.7903513e-05
7.8828125e+01,1.8561276e-05
7.8835938e+01,2.0338966e-05
7.8843750e+01,1.9633451e-05
7.8851562e+01,1.9112461e-05
7.8859375e+01,1.8770307e-05
7.8867188e+01,1.9096000e-05
7.8875000e+01,1.9908283e-05
7.8882812e+01,1.9771356e-05
7.8890625e+01,1.8598775e-05
7.8898438e+01,2.0426306e-05
7.8906250e+01,1.9745842e-05
7.8914062e+01,2.0371288e-05
7.8921875e+01,2.1794396e-05
7.8929688e+01,2.1738692e-05
7.8937500e+01,2.1326300e-05
7.8945312e+01,2.1408430e-05
7.8953125e+01,2.0931574e-05
7.8960938e+01,1.9805350e-05
7.8968750e+01,2.0715021e-05
7.8976562e+01,2.1185776e-05
7.8984375e+01,2.1445311e-05
7.8992188e+01,2.1272576e-05
7.9000000e+01,2.0912520e-05
7.9007812e+01,1.9397759e-05
7.9015625e+01,2.2267275e-05
7.9023438e+01,2.5159281e-05
7.9031250e+01,2.3711507e-05
7.9039062e+01,2.0606247e-05
7.9046875e+01,2.0149576e-05
7.9054688e+01,2.1218677e-05
7.9062500e+01,2.4048784e-05
7.9070312e+01,2.3576729e-05
7.9078125e+01,2.4617714e-05
7.9085938e+01,2.3140251e-05
7.9093750e+01,2.2005254e-05
7.9101562e+01,2.2037764e-05
7.9109375e+01,2.3704057e-05
7.9117188e+01,2.3943205e-05
7.9125000e+01,2.2253797e-05
7.9132812e+01,2.3384019e-05
7.9140625e+01,2.3685722e-05
7.9148438e+01,2.4258769e-05
7.9156250e+01,2.3767658e-05
7.9164062e+01,2.3829739e-05
7.9171875e+01,2.3275501e-05
7.9179688e+01,2.3553357e-05
7.9187500e+01,2.3180531e-05
7.9195312e+01,2.4025447e-05
7.9203125e+01,2.4657397e-05
7.9210938e+01,2.3498013e-05
7.9218750e+01,2.3107628e-05
7.9226562e+01,2.2664641e-05
7.9234375e+01,2.4159692e-05
7.9242188e+01,2.5070117e-05
7.9250000e+01,2.5487608e-05
7.9257812e+01,2.4139237e-05
7.9265625e+01,2.5988911e-05
7.9273438e+01,2.3671166e-05
7.9281250e+01,2.4051861e-05
7.9289062e+01,2.3308773e-05
7.9296875e+01,2.3381263e-05
