#Filename : asd_diff_gif.dat
#Date : 2018/07/20
#Author : K.Miyo
#
#Discription
#-----------
#Xend   	: displacement of the seismometer on the Xend 
#       	  2nd floar(EXV) with Xarm direction
#Center 	: displacement of the seismometer on the Center 
#       	  2nd floar(IXV) with Xarm direction
#GIF    	: strain of the Xarm 1500 m distance measured by 
#       	  GIF strainmeter
#diff_seis 	:= (Xend-Center)/sqrt(2)
#comm_seis 	:= (Xend+Center)/sqrt(2)
#diff_gif  	:= GIF*3000/sqrt(2)
#
#Data Information
#----------------
#Data Name         	: asd_diff_gif.dat
#Start [GPS Time]  	: 1214784018
#Time Lenght [sec] 	: 8192
#BW [Hz]           	: 7.8125e-03
#Window            	: Hanning
#Average           	: 64
#Overlap           	: 50% 
#Dof               	: 128
#
#
#Frequency[Hz],ASD [um/sqrtHz]
8.2679688e+01,1.0788211e-02
8.2687500e+01,1.0386273e-02
8.2695312e+01,1.1007733e-02
8.2703125e+01,1.0852590e-02
8.2710938e+01,1.1151650e-02
8.2718750e+01,1.1870077e-02
8.2726562e+01,1.1291468e-02
8.2734375e+01,1.1759204e-02
8.2742188e+01,1.2217674e-02
8.2750000e+01,1.1939162e-02
8.2757812e+01,1.1761923e-02
8.2765625e+01,1.2034166e-02
8.2773438e+01,1.1698224e-02
8.2781250e+01,1.1472428e-02
8.2789062e+01,1.0596435e-02
8.2796875e+01,1.0356241e-02
8.2804688e+01,1.1220683e-02
8.2812500e+01,1.2634883e-02
8.2820312e+01,1.1751042e-02
8.2828125e+01,1.1334248e-02
8.2835938e+01,1.1667337e-02
8.2843750e+01,1.1537126e-02
8.2851562e+01,1.1286479e-02
8.2859375e+01,1.1234909e-02
8.2867188e+01,1.1773451e-02
8.2875000e+01,1.1610374e-02
8.2882812e+01,1.1486162e-02
8.2890625e+01,1.1364247e-02
8.2898438e+01,1.1269103e-02
8.2906250e+01,1.1537247e-02
8.2914062e+01,1.1220862e-02
8.2921875e+01,1.1433133e-02
8.2929688e+01,1.1948626e-02
8.2937500e+01,1.2583924e-02
8.2945312e+01,1.1941904e-02
8.2953125e+01,1.0889747e-02
8.2960938e+01,1.1297344e-02
8.2968750e+01,1.1770837e-02
8.2976562e+01,1.1659899e-02
8.2984375e+01,1.1440275e-02
8.2992188e+01,1.1707239e-02
8.3000000e+01,1.1695994e-02
8.3007812e+01,1.1968752e-02
8.3015625e+01,1.2050780e-02
8.3023438e+01,1.1048170e-02
8.3031250e+01,1.1221947e-02
8.3039062e+01,1.1956633e-02
8.3046875e+01,1.1140844e-02
8.3054688e+01,1.1051633e-02
8.3062500e+01,1.1347241e-02
8.3070312e+01,1.1851066e-02
8.3078125e+01,1.1523056e-02
8.3085938e+01,1.2078506e-02
8.3093750e+01,1.2192190e-02
8.3101562e+01,1.1591143e-02
8.3109375e+01,1.0950951e-02
8.3117188e+01,1.1287935e-02
8.3125000e+01,1.1518309e-02
8.3132812e+01,1.1317743e-02
8.3140625e+01,1.1805203e-02
8.3148438e+01,1.2030484e-02
8.3156250e+01,1.1579924e-02
8.3164062e+01,1.2209594e-02
8.3171875e+01,1.1367854e-02
8.3179688e+01,1.1239810e-02
8.3187500e+01,1.1507966e-02
8.3195312e+01,1.2150591e-02
8.3203125e+01,1.1477736e-02
8.3210938e+01,1.0461346e-02
8.3218750e+01,1.0456465e-02
8.3226562e+01,1.1483951e-02
8.3234375e+01,1.1534938e-02
8.3242188e+01,1.1566115e-02
8.3250000e+01,1.2146470e-02
8.3257812e+01,1.1841398e-02
8.3265625e+01,1.1442428e-02
8.3273438e+01,1.1888452e-02
8.3281250e+01,1.1831772e-02
8.3289062e+01,1.1286803e-02
8.3296875e+01,1.1535909e-02
8.3304688e+01,1.1519342e-02
8.3312500e+01,1.1146465e-02
8.3320312e+01,1.1234580e-02
8.3328125e+01,1.2053611e-02
8.3335938e+01,1.1113128e-02
8.3343750e+01,1.1056576e-02
8.3351562e+01,1.1303499e-02
8.3359375e+01,1.1246117e-02
8.3367188e+01,1.1079686e-02
8.3375000e+01,1.1128063e-02
8.3382812e+01,1.2116433e-02
8.3390625e+01,1.1976260e-02
8.3398438e+01,1.1287854e-02
8.3406250e+01,1.1261979e-02
8.3414062e+01,1.1383235e-02
8.3421875e+01,1.0757176e-02
8.3429688e+01,1.0667491e-02
8.3437500e+01,1.1296870e-02
8.3445312e+01,1.1456185e-02
8.3453125e+01,1.0733563e-02
8.3460938e+01,1.0971534e-02
8.3468750e+01,1.1912828e-02
8.3476562e+01,1.1519978e-02
8.3484375e+01,1.0951648e-02
8.3492188e+01,1.1433413e-02
8.3500000e+01,1.2192387e-02
8.3507812e+01,1.1615818e-02
8.3515625e+01,1.1022910e-02
8.3523438e+01,1.0959764e-02
8.3531250e+01,1.1705832e-02
8.3539062e+01,1.1533181e-02
8.3546875e+01,1.0873400e-02
8.3554688e+01,1.0849166e-02
8.3562500e+01,1.0824433e-02
8.3570312e+01,1.0722331e-02
8.3578125e+01,1.0816590e-02
8.3585938e+01,1.0997386e-02
8.3593750e+01,1.1188344e-02
8.3601562e+01,1.1297858e-02
8.3609375e+01,1.0826041e-02
8.3617188e+01,1.0372027e-02
8.3625000e+01,1.0283455e-02
8.3632812e+01,1.0329828e-02
8.3640625e+01,1.0514215e-02
8.3648438e+01,1.0760531e-02
8.3656250e+01,1.1980233e-02
8.3664062e+01,1.2178340e-02
8.3671875e+01,1.2115930e-02
8.3679688e+01,1.2176724e-02
8.3687500e+01,1.1627767e-02
8.3695312e+01,1.1074235e-02
8.3703125e+01,1.0709855e-02
8.3710938e+01,1.0674338e-02
8.3718750e+01,1.1821337e-02
8.3726562e+01,1.2027398e-02
8.3734375e+01,1.2311919e-02
8.3742188e+01,1.2438519e-02
8.3750000e+01,1.1392979e-02
8.3757812e+01,1.1358008e-02
8.3765625e+01,1.1339142e-02
8.3773438e+01,1.1159825e-02
8.3781250e+01,1.1552667e-02
8.3789062e+01,1.1849260e-02
8.3796875e+01,1.0997409e-02
8.3804688e+01,1.1389649e-02
8.3812500e+01,1.1255331e-02
8.3820312e+01,1.1115370e-02
8.3828125e+01,1.0860735e-02
8.3835938e+01,1.1855420e-02
8.3843750e+01,1.1096003e-02
8.3851562e+01,1.1082849e-02
8.3859375e+01,1.1103441e-02
8.3867188e+01,1.0743722e-02
8.3875000e+01,1.1037804e-02
8.3882812e+01,1.1791179e-02
8.3890625e+01,1.1035188e-02
8.3898438e+01,1.1133165e-02
8.3906250e+01,1.2129203e-02
8.3914062e+01,1.2486802e-02
8.3921875e+01,1.0697522e-02
8.3929688e+01,1.0448127e-02
8.3937500e+01,1.1494506e-02
8.3945312e+01,1.1108672e-02
8.3953125e+01,1.1127568e-02
8.3960938e+01,1.1991494e-02
8.3968750e+01,1.2225569e-02
8.3976562e+01,1.1412048e-02
8.3984375e+01,1.1010239e-02
8.3992188e+01,1.0520104e-02
8.4000000e+01,1.1503686e-02
8.4007812e+01,1.0814572e-02
8.4015625e+01,1.0856272e-02
8.4023438e+01,1.1121066e-02
8.4031250e+01,1.0791709e-02
8.4039062e+01,1.1243476e-02
8.4046875e+01,1.1262380e-02
8.4054688e+01,1.1171495e-02
8.4062500e+01,1.1411186e-02
8.4070312e+01,1.1648435e-02
8.4078125e+01,1.1602329e-02
8.4085938e+01,1.2267471e-02
8.4093750e+01,1.2514791e-02
8.4101562e+01,1.1862426e-02
8.4109375e+01,1.1198450e-02
8.4117188e+01,1.0669412e-02
8.4125000e+01,1.0404927e-02
8.4132812e+01,1.1014280e-02
8.4140625e+01,1.1387787e-02
8.4148438e+01,1.1456495e-02
8.4156250e+01,1.1599626e-02
8.4164062e+01,1.1531734e-02
8.4171875e+01,1.1548832e-02
8.4179688e+01,1.1145780e-02
8.4187500e+01,1.1096887e-02
8.4195312e+01,1.1377452e-02
8.4203125e+01,1.2011388e-02
8.4210938e+01,1.2763231e-02
8.4218750e+01,1.1490727e-02
8.4226562e+01,1.0793218e-02
8.4234375e+01,1.0720210e-02
8.4242188e+01,1.1856011e-02
8.4250000e+01,1.2373131e-02
8.4257812e+01,1.2956123e-02
8.4265625e+01,1.2310908e-02
8.4273438e+01,1.1531273e-02
8.4281250e+01,1.0818450e-02
8.4289062e+01,1.1106617e-02
8.4296875e+01,1.1707553e-02
8.4304688e+01,1.1991098e-02
8.4312500e+01,1.1781437e-02
8.4320312e+01,1.1363780e-02
8.4328125e+01,1.1127768e-02
8.4335938e+01,1.1819104e-02
8.4343750e+01,1.1490930e-02
8.4351562e+01,1.0831493e-02
8.4359375e+01,1.1567812e-02
8.4367188e+01,1.1575016e-02
8.4375000e+01,1.0566059e-02
8.4382812e+01,1.1117656e-02
8.4390625e+01,1.0838017e-02
8.4398438e+01,1.0951074e-02
8.4406250e+01,1.1048963e-02
8.4414062e+01,1.1571754e-02
8.4421875e+01,1.1380897e-02
8.4429688e+01,1.0996051e-02
8.4437500e+01,1.0625970e-02
8.4445312e+01,1.0942411e-02
8.4453125e+01,1.0665075e-02
8.4460938e+01,1.0528716e-02
8.4468750e+01,1.0924604e-02
8.4476562e+01,1.2045809e-02
8.4484375e+01,1.1454316e-02
8.4492188e+01,1.1656041e-02
8.4500000e+01,1.2465256e-02
8.4507812e+01,1.1032542e-02
8.4515625e+01,1.0694190e-02
8.4523438e+01,1.1554430e-02
8.4531250e+01,1.1241711e-02
8.4539062e+01,1.0556603e-02
8.4546875e+01,1.1361680e-02
8.4554688e+01,1.2170436e-02
8.4562500e+01,1.1580513e-02
8.4570312e+01,1.1430132e-02
8.4578125e+01,1.0762073e-02
8.4585938e+01,1.0039769e-02
8.4593750e+01,1.1108569e-02
8.4601562e+01,1.1368533e-02
8.4609375e+01,1.0975562e-02
8.4617188e+01,1.1501736e-02
8.4625000e+01,1.1628924e-02
8.4632812e+01,1.1393997e-02
8.4640625e+01,1.1663079e-02
8.4648438e+01,1.1255243e-02
8.4656250e+01,1.0687629e-02
8.4664062e+01,1.0888053e-02
8.4671875e+01,1.1023157e-02
8.4679688e+01,1.1365562e-02
8.4687500e+01,1.1758705e-02
8.4695312e+01,1.0972139e-02
8.4703125e+01,1.1370273e-02
8.4710938e+01,1.0787862e-02
8.4718750e+01,1.0614161e-02
8.4726562e+01,1.1194539e-02
8.4734375e+01,1.0821461e-02
8.4742188e+01,1.1150450e-02
8.4750000e+01,1.1089742e-02
8.4757812e+01,1.1475160e-02
8.4765625e+01,1.1474677e-02
8.4773438e+01,1.1610804e-02
8.4781250e+01,1.0613060e-02
8.4789062e+01,1.0839744e-02
8.4796875e+01,1.1415107e-02
8.4804688e+01,1.2202338e-02
8.4812500e+01,1.1829298e-02
8.4820312e+01,1.0912929e-02
8.4828125e+01,1.1110048e-02
8.4835938e+01,1.1687057e-02
8.4843750e+01,1.1213289e-02
8.4851562e+01,1.2013558e-02
8.4859375e+01,1.1468914e-02
8.4867188e+01,1.0297678e-02
8.4875000e+01,1.0784022e-02
8.4882812e+01,1.1671275e-02
8.4890625e+01,1.1223160e-02
8.4898438e+01,1.1238162e-02
8.4906250e+01,1.1375178e-02
8.4914062e+01,1.0921589e-02
8.4921875e+01,1.0316412e-02
8.4929688e+01,1.0444229e-02
8.4937500e+01,9.9562237e-03
8.4945312e+01,1.0569465e-02
8.4953125e+01,1.0690066e-02
8.4960938e+01,1.1711449e-02
8.4968750e+01,1.1539183e-02
8.4976562e+01,1.1258914e-02
8.4984375e+01,1.1345399e-02
8.4992188e+01,1.1568857e-02
8.5000000e+01,1.1365522e-02
8.5007812e+01,1.1629454e-02
8.5015625e+01,1.0573553e-02
8.5023438e+01,1.1615595e-02
8.5031250e+01,1.1682400e-02
8.5039062e+01,1.1172093e-02
8.5046875e+01,1.0763713e-02
8.5054688e+01,1.0616898e-02
8.5062500e+01,1.0834758e-02
8.5070312e+01,9.9692031e-03
8.5078125e+01,1.0200734e-02
8.5085938e+01,1.1068994e-02
8.5093750e+01,1.1408091e-02
8.5101562e+01,1.0974827e-02
8.5109375e+01,1.0471856e-02
8.5117188e+01,1.1116875e-02
8.5125000e+01,1.1051738e-02
8.5132812e+01,1.1781698e-02
8.5140625e+01,1.1163991e-02
8.5148438e+01,1.0799354e-02
8.5156250e+01,1.2308925e-02
8.5164062e+01,1.2547157e-02
8.5171875e+01,1.1842314e-02
8.5179688e+01,1.1865491e-02
8.5187500e+01,1.1275756e-02
8.5195312e+01,1.1408086e-02
8.5203125e+01,1.1079804e-02
8.5210938e+01,1.1025187e-02
8.5218750e+01,1.1752840e-02
8.5226562e+01,1.1605616e-02
8.5234375e+01,1.1102920e-02
8.5242188e+01,1.0688894e-02
8.5250000e+01,1.0723037e-02
8.5257812e+01,1.1481545e-02
8.5265625e+01,1.1293775e-02
8.5273438e+01,1.1982358e-02
8.5281250e+01,1.1568973e-02
8.5289062e+01,1.1623739e-02
8.5296875e+01,1.1291376e-02
8.5304688e+01,1.1086560e-02
8.5312500e+01,1.1633055e-02
8.5320312e+01,1.1122591e-02
8.5328125e+01,1.0600276e-02
8.5335938e+01,1.1394198e-02
8.5343750e+01,1.1519189e-02
8.5351562e+01,1.1313567e-02
8.5359375e+01,1.1502059e-02
8.5367188e+01,1.1171928e-02
8.5375000e+01,1.1194522e-02
8.5382812e+01,1.0750782e-02
8.5390625e+01,1.0638788e-02
8.5398438e+01,1.0698298e-02
8.5406250e+01,1.0603081e-02
8.5414062e+01,1.0817913e-02
8.5421875e+01,1.1072214e-02
8.5429688e+01,1.1411348e-02
8.5437500e+01,1.1268756e-02
8.5445312e+01,1.1191561e-02
8.5453125e+01,1.0590244e-02
8.5460938e+01,1.0566198e-02
8.5468750e+01,1.1558188e-02
8.5476562e+01,1.2297257e-02
8.5484375e+01,1.1254470e-02
8.5492188e+01,1.1744000e-02
8.5500000e+01,1.1253789e-02
8.5507812e+01,1.1190664e-02
8.5515625e+01,1.1172020e-02
8.5523438e+01,1.0529844e-02
8.5531250e+01,1.1036543e-02
8.5539062e+01,1.0694883e-02
8.5546875e+01,1.0823140e-02
8.5554688e+01,1.1279438e-02
8.5562500e+01,1.2090569e-02
8.5570312e+01,1.1703451e-02
8.5578125e+01,1.1919995e-02
8.5585938e+01,1.2482677e-02
8.5593750e+01,1.2021001e-02
8.5601562e+01,1.1177886e-02
8.5609375e+01,1.1087859e-02
8.5617188e+01,1.1474275e-02
8.5625000e+01,1.1521878e-02
8.5632812e+01,1.1267527e-02
8.5640625e+01,1.1147072e-02
8.5648438e+01,1.0476101e-02
8.5656250e+01,9.7821943e-03
8.5664062e+01,1.0732448e-02
8.5671875e+01,1.1281728e-02
8.5679688e+01,1.1502132e-02
8.5687500e+01,1.1361149e-02
8.5695312e+01,1.1571108e-02
8.5703125e+01,1.1820098e-02
8.5710938e+01,1.1432130e-02
8.5718750e+01,1.0965566e-02
8.5726562e+01,1.0404352e-02
8.5734375e+01,1.0236766e-02
8.5742188e+01,1.0205079e-02
8.5750000e+01,1.0207226e-02
8.5757812e+01,1.0580327e-02
8.5765625e+01,1.0573306e-02
8.5773438e+01,1.0733498e-02
8.5781250e+01,1.1080408e-02
8.5789062e+01,1.0723836e-02
8.5796875e+01,1.0007977e-02
8.5804688e+01,1.0793329e-02
8.5812500e+01,1.0887831e-02
8.5820312e+01,1.0833027e-02
8.5828125e+01,1.0999321e-02
8.5835938e+01,1.1438785e-02
8.5843750e+01,1.2097405e-02
8.5851562e+01,1.1690731e-02
8.5859375e+01,1.1074927e-02
8.5867188e+01,1.1048311e-02
8.5875000e+01,1.1549898e-02
8.5882812e+01,1.1707561e-02
8.5890625e+01,1.0988741e-02
8.5898438e+01,1.0747276e-02
8.5906250e+01,9.8697626e-03
8.5914062e+01,1.0767163e-02
8.5921875e+01,1.1386310e-02
8.5929688e+01,1.1144995e-02
8.5937500e+01,1.0774070e-02
8.5945312e+01,1.1255930e-02
8.5953125e+01,1.1185937e-02
8.5960938e+01,1.0405670e-02
8.5968750e+01,1.0808128e-02
8.5976562e+01,1.1256459e-02
8.5984375e+01,1.0944707e-02
8.5992188e+01,1.0168115e-02
8.6000000e+01,1.0199576e-02
8.6007812e+01,1.0383597e-02
8.6015625e+01,1.0673199e-02
8.6023438e+01,1.1401314e-02
8.6031250e+01,1.0957941e-02
8.6039062e+01,1.0073702e-02
8.6046875e+01,1.0389268e-02
8.6054688e+01,1.2262247e-02
8.6062500e+01,1.2418868e-02
8.6070312e+01,1.1680302e-02
8.6078125e+01,1.1454902e-02
8.6085938e+01,1.1887075e-02
8.6093750e+01,1.2191671e-02
8.6101562e+01,1.2283885e-02
8.6109375e+01,1.1792129e-02
8.6117188e+01,1.1490142e-02
8.6125000e+01,1.1890450e-02
8.6132812e+01,1.1885928e-02
8.6140625e+01,1.1733891e-02
8.6148438e+01,1.1051492e-02
8.6156250e+01,1.0576739e-02
8.6164062e+01,1.1000199e-02
8.6171875e+01,1.0932129e-02
8.6179688e+01,1.0578238e-02
8.6187500e+01,1.1304531e-02
8.6195312e+01,1.1153710e-02
8.6203125e+01,1.2118538e-02
8.6210938e+01,1.2061796e-02
8.6218750e+01,1.1331997e-02
8.6226562e+01,1.1572016e-02
8.6234375e+01,1.0974321e-02
8.6242188e+01,1.1104901e-02
8.6250000e+01,1.0715872e-02
8.6257812e+01,1.0555100e-02
8.6265625e+01,1.0531970e-02
8.6273438e+01,1.0942812e-02
8.6281250e+01,1.1374311e-02
8.6289062e+01,1.1638757e-02
8.6296875e+01,1.1374974e-02
8.6304688e+01,1.1405403e-02
8.6312500e+01,1.1462456e-02
8.6320312e+01,1.1441427e-02
8.6328125e+01,1.1585582e-02
8.6335938e+01,1.0999760e-02
8.6343750e+01,1.1002729e-02
8.6351562e+01,1.1200046e-02
8.6359375e+01,1.1284485e-02
8.6367188e+01,1.1150882e-02
8.6375000e+01,1.1498914e-02
8.6382812e+01,1.1395408e-02
8.6390625e+01,1.1174814e-02
8.6398438e+01,1.0900598e-02
8.6406250e+01,1.1691310e-02
8.6414062e+01,1.1949871e-02
8.6421875e+01,1.1388773e-02
8.6429688e+01,1.1174757e-02
8.6437500e+01,1.1113342e-02
8.6445312e+01,1.1626937e-02
8.6453125e+01,1.1860184e-02
8.6460938e+01,1.1538574e-02
8.6468750e+01,1.1635165e-02
8.6476562e+01,1.1351781e-02
8.6484375e+01,1.1474561e-02
8.6492188e+01,1.1581295e-02
8.6500000e+01,1.1732134e-02
8.6507812e+01,1.1190919e-02
8.6515625e+01,1.1432702e-02
8.6523438e+01,1.1718254e-02
8.6531250e+01,1.1851138e-02
8.6539062e+01,1.1244665e-02
8.6546875e+01,1.1388305e-02
8.6554688e+01,1.2302450e-02
8.6562500e+01,1.1506466e-02
8.6570312e+01,1.1273208e-02
8.6578125e+01,1.0755375e-02
8.6585938e+01,9.8249766e-03
8.6593750e+01,1.0773074e-02
8.6601562e+01,1.1208434e-02
8.6609375e+01,1.0342537e-02
8.6617188e+01,1.0520445e-02
8.6625000e+01,1.0757890e-02
8.6632812e+01,1.1031998e-02
8.6640625e+01,1.1079758e-02
8.6648438e+01,1.1772591e-02
8.6656250e+01,1.1384732e-02
8.6664062e+01,1.1927972e-02
8.6671875e+01,1.1182834e-02
8.6679688e+01,1.2202393e-02
8.6687500e+01,1.2235047e-02
8.6695312e+01,1.2258580e-02
8.6703125e+01,1.2548744e-02
8.6710938e+01,1.2205254e-02
8.6718750e+01,1.1850179e-02
8.6726562e+01,1.1987485e-02
8.6734375e+01,1.1212536e-02
8.6742188e+01,1.1348436e-02
8.6750000e+01,1.1412630e-02
8.6757812e+01,1.1227247e-02
8.6765625e+01,1.1594555e-02
8.6773438e+01,1.1117243e-02
8.6781250e+01,1.1437474e-02
8.6789062e+01,1.1189715e-02
8.6796875e+01,1.1225573e-02
8.6804688e+01,1.1598524e-02
8.6812500e+01,1.1177330e-02
8.6820312e+01,1.1221723e-02
8.6828125e+01,1.1020426e-02
8.6835938e+01,1.1524473e-02
8.6843750e+01,1.1270760e-02
8.6851562e+01,1.2148478e-02
8.6859375e+01,1.2806213e-02
8.6867188e+01,1.1872872e-02
8.6875000e+01,1.0967715e-02
8.6882812e+01,1.1143865e-02
8.6890625e+01,1.1477649e-02
8.6898438e+01,1.1380360e-02
8.6906250e+01,1.1726105e-02
8.6914062e+01,1.1582792e-02
8.6921875e+01,1.0124610e-02
8.6929688e+01,1.0650048e-02
8.6937500e+01,1.1346956e-02
8.6945312e+01,1.1249505e-02
8.6953125e+01,1.0752834e-02
8.6960938e+01,1.0705207e-02
8.6968750e+01,1.1458234e-02
8.6976562e+01,1.1359256e-02
8.6984375e+01,1.0962285e-02
8.6992188e+01,1.1446140e-02
8.7000000e+01,1.1634944e-02
8.7007812e+01,1.1852980e-02
8.7015625e+01,1.1658286e-02
8.7023438e+01,1.1879886e-02
8.7031250e+01,1.1741344e-02
8.7039062e+01,1.2317968e-02
8.7046875e+01,1.2014586e-02
8.7054688e+01,1.1278370e-02
8.7062500e+01,1.1031053e-02
8.7070312e+01,1.1567571e-02
8.7078125e+01,1.2337495e-02
8.7085938e+01,1.1605096e-02
8.7093750e+01,1.0803922e-02
8.7101562e+01,1.1216523e-02
8.7109375e+01,1.0859590e-02
8.7117188e+01,1.1155228e-02
8.7125000e+01,1.1199413e-02
8.7132812e+01,1.0764344e-02
8.7140625e+01,1.0757154e-02
8.7148438e+01,1.0541651e-02
8.7156250e+01,1.0532128e-02
8.7164062e+01,1.1005908e-02
8.7171875e+01,1.1614408e-02
8.7179688e+01,1.1692699e-02
8.7187500e+01,1.1275437e-02
8.7195312e+01,1.1303659e-02
8.7203125e+01,1.1718643e-02
8.7210938e+01,1.1609949e-02
8.7218750e+01,1.2210919e-02
8.7226562e+01,1.2052013e-02
8.7234375e+01,1.1806808e-02
8.7242188e+01,1.2075337e-02
8.7250000e+01,1.1865981e-02
8.7257812e+01,1.0416489e-02
8.7265625e+01,9.9323781e-03
8.7273438e+01,1.0942357e-02
8.7281250e+01,1.0219410e-02
8.7289062e+01,1.0956735e-02
8.7296875e+01,1.1800785e-02
8.7304688e+01,1.1929687e-02
8.7312500e+01,1.1422262e-02
8.7320312e+01,1.0914715e-02
8.7328125e+01,1.0704536e-02
8.7335938e+01,1.0886657e-02
8.7343750e+01,1.1059618e-02
8.7351562e+01,1.0961280e-02
8.7359375e+01,1.0863773e-02
8.7367188e+01,1.1266648e-02
8.7375000e+01,1.1710249e-02
8.7382812e+01,1.0536951e-02
8.7390625e+01,1.0334752e-02
8.7398438e+01,1.1233651e-02
8.7406250e+01,1.2187158e-02
8.7414062e+01,1.2123351e-02
8.7421875e+01,1.1774069e-02
8.7429688e+01,1.1215108e-02
8.7437500e+01,1.1349896e-02
8.7445312e+01,1.1683718e-02
8.7453125e+01,1.2346197e-02
8.7460938e+01,1.1720090e-02
8.7468750e+01,1.1641357e-02
8.7476562e+01,1.1084907e-02
8.7484375e+01,1.1274523e-02
8.7492188e+01,1.1493415e-02
8.7500000e+01,1.1657132e-02
8.7507812e+01,1.1705136e-02
8.7515625e+01,1.1647365e-02
8.7523438e+01,1.1969275e-02
8.7531250e+01,1.2083028e-02
8.7539062e+01,1.1058921e-02
8.7546875e+01,1.1223159e-02
8.7554688e+01,1.2486508e-02
8.7562500e+01,1.2801070e-02
8.7570312e+01,1.2590226e-02
8.7578125e+01,1.1992626e-02
8.7585938e+01,1.1442210e-02
8.7593750e+01,1.1511705e-02
8.7601562e+01,1.1407643e-02
8.7609375e+01,1.0435108e-02
8.7617188e+01,1.0945779e-02
8.7625000e+01,1.1417118e-02
8.7632812e+01,1.1269157e-02
8.7640625e+01,1.0972857e-02
8.7648438e+01,1.0649387e-02
8.7656250e+01,1.1487648e-02
8.7664062e+01,1.1679555e-02
8.7671875e+01,1.1540544e-02
8.7679688e+01,1.1449037e-02
8.7687500e+01,1.1011695e-02
8.7695312e+01,1.1429564e-02
8.7703125e+01,1.1165980e-02
8.7710938e+01,1.1551270e-02
8.7718750e+01,1.1475469e-02
8.7726562e+01,1.0456867e-02
8.7734375e+01,1.0694924e-02
8.7742188e+01,1.1056144e-02
8.7750000e+01,1.1763076e-02
8.7757812e+01,1.1212115e-02
8.7765625e+01,1.0868765e-02
8.7773438e+01,1.2054605e-02
8.7781250e+01,1.2314540e-02
8.7789062e+01,1.1526414e-02
8.7796875e+01,1.1301768e-02
8.7804688e+01,1.1149702e-02
8.7812500e+01,1.1557822e-02
8.7820312e+01,1.2155124e-02
8.7828125e+01,1.1425512e-02
8.7835938e+01,1.0644077e-02
8.7843750e+01,1.0814387e-02
8.7851562e+01,1.1045086e-02
8.7859375e+01,1.1177136e-02
8.7867188e+01,1.1447659e-02
8.7875000e+01,1.1921749e-02
8.7882812e+01,1.2327081e-02
8.7890625e+01,1.1545686e-02
8.7898438e+01,1.1039274e-02
8.7906250e+01,1.1049094e-02
8.7914062e+01,1.1747535e-02
8.7921875e+01,1.2242847e-02
8.7929688e+01,1.1974051e-02
8.7937500e+01,1.1748315e-02
8.7945312e+01,1.0614555e-02
8.7953125e+01,1.0728040e-02
8.7960938e+01,1.0841631e-02
8.7968750e+01,1.0961406e-02
8.7976562e+01,1.1588402e-02
8.7984375e+01,1.1624129e-02
8.7992188e+01,1.1422293e-02
8.8000000e+01,1.1951690e-02
8.8007812e+01,1.1517496e-02
8.8015625e+01,1.1386523e-02
8.8023438e+01,1.1508335e-02
8.8031250e+01,1.1051728e-02
8.8039062e+01,1.1243817e-02
8.8046875e+01,1.0895279e-02
8.8054688e+01,1.0644983e-02
8.8062500e+01,1.1380151e-02
8.8070312e+01,1.1864684e-02
8.8078125e+01,1.2569824e-02
8.8085938e+01,1.2218231e-02
8.8093750e+01,1.1486766e-02
8.8101562e+01,1.1266572e-02
8.8109375e+01,1.1708459e-02
8.8117188e+01,1.0868917e-02
8.8125000e+01,1.0258870e-02
8.8132812e+01,1.0340253e-02
8.8140625e+01,1.1246730e-02
8.8148438e+01,1.2043023e-02
8.8156250e+01,1.1023489e-02
8.8164062e+01,1.0690623e-02
8.8171875e+01,1.1228825e-02
8.8179688e+01,1.0958648e-02
8.8187500e+01,1.1863888e-02
8.8195312e+01,1.1862698e-02
8.8203125e+01,1.1323477e-02
8.8210938e+01,1.1474629e-02
8.8218750e+01,1.1482061e-02
8.8226562e+01,1.0596094e-02
8.8234375e+01,1.1063900e-02
8.8242188e+01,1.1266317e-02
8.8250000e+01,1.1117787e-02
8.8257812e+01,1.1242262e-02
8.8265625e+01,1.0995176e-02
8.8273438e+01,1.1307994e-02
8.8281250e+01,1.1269106e-02
8.8289062e+01,1.1845829e-02
8.8296875e+01,1.1588278e-02
8.8304688e+01,1.1273932e-02
8.8312500e+01,1.1056397e-02
8.8320312e+01,1.1594286e-02
8.8328125e+01,1.1717865e-02
8.8335938e+01,1.1308867e-02
8.8343750e+01,1.1167756e-02
8.8351562e+01,1.0597664e-02
8.8359375e+01,1.1091208e-02
8.8367188e+01,1.1310351e-02
8.8375000e+01,1.0988224e-02
8.8382812e+01,1.0838836e-02
8.8390625e+01,1.0935693e-02
8.8398438e+01,1.1471003e-02
8.8406250e+01,1.1257242e-02
8.8414062e+01,1.1286208e-02
8.8421875e+01,1.0418336e-02
8.8429688e+01,1.0857604e-02
8.8437500e+01,1.1655614e-02
8.8445312e+01,1.1699069e-02
8.8453125e+01,1.1823352e-02
8.8460938e+01,1.2441438e-02
8.8468750e+01,1.1148599e-02
8.8476562e+01,1.0557398e-02
8.8484375e+01,1.0833531e-02
8.8492188e+01,1.1248935e-02
8.8500000e+01,1.0950734e-02
8.8507812e+01,1.0509343e-02
8.8515625e+01,1.1184550e-02
8.8523438e+01,1.2099480e-02
8.8531250e+01,1.1178396e-02
8.8539062e+01,1.1084946e-02
8.8546875e+01,1.1349650e-02
8.8554688e+01,1.1801059e-02
8.8562500e+01,1.1585342e-02
