# frequency[Hz], mag, phase[deg]
3.39566e+01 3.20954e-04 -1.44488e+00 
3.39666e+01 3.20962e-04 -1.44442e+00 
3.39766e+01 3.20970e-04 -1.44395e+00 
3.39866e+01 3.20979e-04 -1.44349e+00 
3.39966e+01 3.20987e-04 -1.44302e+00 
3.40066e+01 3.20995e-04 -1.44256e+00 
3.40166e+01 3.21003e-04 -1.44210e+00 
3.40266e+01 3.21012e-04 -1.44163e+00 
3.40366e+01 3.21020e-04 -1.44117e+00 
3.40466e+01 3.21028e-04 -1.44071e+00 
3.40566e+01 3.21036e-04 -1.44024e+00 
3.40666e+01 3.21045e-04 -1.43978e+00 
3.40766e+01 3.21053e-04 -1.43932e+00 
3.40866e+01 3.21061e-04 -1.43886e+00 
3.40966e+01 3.21069e-04 -1.43840e+00 
3.41066e+01 3.21077e-04 -1.43794e+00 
3.41166e+01 3.21086e-04 -1.43747e+00 
3.41266e+01 3.21094e-04 -1.43701e+00 
3.41366e+01 3.21102e-04 -1.43655e+00 
3.41466e+01 3.21110e-04 -1.43609e+00 
3.41566e+01 3.21118e-04 -1.43564e+00 
3.41666e+01 3.21126e-04 -1.43518e+00 
3.41766e+01 3.21134e-04 -1.43472e+00 
3.41866e+01 3.21143e-04 -1.43426e+00 
3.41966e+01 3.21151e-04 -1.43380e+00 
3.42066e+01 3.21159e-04 -1.43334e+00 
3.42166e+01 3.21167e-04 -1.43288e+00 
3.42266e+01 3.21175e-04 -1.43243e+00 
3.42366e+01 3.21183e-04 -1.43197e+00 
3.42466e+01 3.21191e-04 -1.43151e+00 
3.42566e+01 3.21199e-04 -1.43106e+00 
3.42666e+01 3.21207e-04 -1.43060e+00 
3.42766e+01 3.21215e-04 -1.43015e+00 
3.42866e+01 3.21223e-04 -1.42969e+00 
3.42966e+01 3.21231e-04 -1.42923e+00 
3.43066e+01 3.21240e-04 -1.42878e+00 
3.43166e+01 3.21248e-04 -1.42833e+00 
3.43266e+01 3.21256e-04 -1.42787e+00 
3.43366e+01 3.21264e-04 -1.42742e+00 
3.43466e+01 3.21272e-04 -1.42696e+00 
3.43566e+01 3.21280e-04 -1.42651e+00 
3.43666e+01 3.21288e-04 -1.42606e+00 
3.43766e+01 3.21296e-04 -1.42560e+00 
3.43866e+01 3.21304e-04 -1.42515e+00 
3.43966e+01 3.21312e-04 -1.42470e+00 
3.44066e+01 3.21320e-04 -1.42425e+00 
3.44166e+01 3.21328e-04 -1.42380e+00 
3.44266e+01 3.21335e-04 -1.42334e+00 
3.44366e+01 3.21343e-04 -1.42289e+00 
3.44466e+01 3.21351e-04 -1.42244e+00 
3.44566e+01 3.21359e-04 -1.42199e+00 
3.44666e+01 3.21367e-04 -1.42154e+00 
3.44766e+01 3.21375e-04 -1.42109e+00 
3.44866e+01 3.21383e-04 -1.42064e+00 
3.44966e+01 3.21391e-04 -1.42019e+00 
3.45065e+01 3.21399e-04 -1.41974e+00 
3.45165e+01 3.21407e-04 -1.41930e+00 
3.45265e+01 3.21415e-04 -1.41885e+00 
3.45365e+01 3.21423e-04 -1.41840e+00 
3.45465e+01 3.21430e-04 -1.41795e+00 
3.45565e+01 3.21438e-04 -1.41750e+00 
3.45665e+01 3.21446e-04 -1.41706e+00 
3.45765e+01 3.21454e-04 -1.41661e+00 
3.45865e+01 3.21462e-04 -1.41616e+00 
3.45965e+01 3.21470e-04 -1.41572e+00 
3.46065e+01 3.21478e-04 -1.41527e+00 
3.46165e+01 3.21485e-04 -1.41482e+00 
3.46265e+01 3.21493e-04 -1.41438e+00 
3.46365e+01 3.21501e-04 -1.41393e+00 
3.46465e+01 3.21509e-04 -1.41349e+00 
3.46565e+01 3.21517e-04 -1.41304e+00 
3.46665e+01 3.21524e-04 -1.41260e+00 
3.46765e+01 3.21532e-04 -1.41216e+00 
3.46865e+01 3.21540e-04 -1.41171e+00 
3.46965e+01 3.21548e-04 -1.41127e+00 
3.47065e+01 3.21555e-04 -1.41083e+00 
3.47165e+01 3.21563e-04 -1.41038e+00 
3.47265e+01 3.21571e-04 -1.40994e+00 
3.47365e+01 3.21579e-04 -1.40950e+00 
3.47465e+01 3.21586e-04 -1.40906e+00 
3.47565e+01 3.21594e-04 -1.40861e+00 
3.47665e+01 3.21602e-04 -1.40817e+00 
3.47765e+01 3.21610e-04 -1.40773e+00 
3.47865e+01 3.21617e-04 -1.40729e+00 
3.47965e+01 3.21625e-04 -1.40685e+00 
3.48065e+01 3.21633e-04 -1.40641e+00 
3.48165e+01 3.21640e-04 -1.40597e+00 
3.48265e+01 3.21648e-04 -1.40553e+00 
3.48365e+01 3.21656e-04 -1.40509e+00 
3.48465e+01 3.21663e-04 -1.40465e+00 
3.48565e+01 3.21671e-04 -1.40421e+00 
3.48665e+01 3.21679e-04 -1.40377e+00 
3.48765e+01 3.21686e-04 -1.40334e+00 
3.48865e+01 3.21694e-04 -1.40290e+00 
3.48965e+01 3.21702e-04 -1.40246e+00 
3.49065e+01 3.21709e-04 -1.40202e+00 
3.49165e+01 3.21717e-04 -1.40159e+00 
3.49265e+01 3.21725e-04 -1.40115e+00 
3.49365e+01 3.21732e-04 -1.40071e+00 
3.49465e+01 3.21740e-04 -1.40028e+00 
3.49565e+01 3.21747e-04 -1.39984e+00 
3.49665e+01 3.21755e-04 -1.39941e+00 
3.49765e+01 3.21763e-04 -1.39897e+00 
3.49865e+01 3.21770e-04 -1.39853e+00 
3.49965e+01 3.21778e-04 -1.39810e+00 
3.50065e+01 3.21785e-04 -1.39766e+00 
3.50165e+01 3.21793e-04 -1.39723e+00 
3.50265e+01 3.21800e-04 -1.39680e+00 
3.50365e+01 3.21808e-04 -1.39636e+00 
3.50465e+01 3.21816e-04 -1.39593e+00 
3.50565e+01 3.21823e-04 -1.39550e+00 
3.50665e+01 3.21831e-04 -1.39506e+00 
3.50765e+01 3.21838e-04 -1.39463e+00 
3.50865e+01 3.21846e-04 -1.39420e+00 
3.50965e+01 3.21853e-04 -1.39377e+00 
3.51065e+01 3.21861e-04 -1.39333e+00 
3.51165e+01 3.21868e-04 -1.39290e+00 
3.51265e+01 3.21876e-04 -1.39247e+00 
3.51365e+01 3.21883e-04 -1.39204e+00 
3.51465e+01 3.21891e-04 -1.39161e+00 
3.51565e+01 3.21898e-04 -1.39118e+00 
3.51665e+01 3.21906e-04 -1.39075e+00 
3.51765e+01 3.21913e-04 -1.39032e+00 
3.51865e+01 3.21920e-04 -1.38989e+00 
3.51965e+01 3.21928e-04 -1.38946e+00 
3.52065e+01 3.21935e-04 -1.38903e+00 
3.52165e+01 3.21943e-04 -1.38860e+00 
3.52265e+01 3.21950e-04 -1.38817e+00 
3.52365e+01 3.21958e-04 -1.38775e+00 
3.52465e+01 3.21965e-04 -1.38732e+00 
3.52565e+01 3.21972e-04 -1.38689e+00 
3.52665e+01 3.21980e-04 -1.38646e+00 
3.52765e+01 3.21987e-04 -1.38604e+00 
3.52865e+01 3.21995e-04 -1.38561e+00 
3.52965e+01 3.22002e-04 -1.38518e+00 
3.53065e+01 3.22009e-04 -1.38476e+00 
3.53165e+01 3.22017e-04 -1.38433e+00 
3.53265e+01 3.22024e-04 -1.38390e+00 
3.53365e+01 3.22031e-04 -1.38348e+00 
3.53465e+01 3.22039e-04 -1.38305e+00 
3.53565e+01 3.22046e-04 -1.38263e+00 
3.53665e+01 3.22054e-04 -1.38220e+00 
3.53765e+01 3.22061e-04 -1.38178e+00 
3.53865e+01 3.22068e-04 -1.38136e+00 
3.53965e+01 3.22076e-04 -1.38093e+00 
3.54065e+01 3.22083e-04 -1.38051e+00 
3.54165e+01 3.22090e-04 -1.38008e+00 
3.54265e+01 3.22097e-04 -1.37966e+00 
3.54365e+01 3.22105e-04 -1.37924e+00 
3.54465e+01 3.22112e-04 -1.37882e+00 
3.54565e+01 3.22119e-04 -1.37839e+00 
3.54665e+01 3.22127e-04 -1.37797e+00 
3.54765e+01 3.22134e-04 -1.37755e+00 
3.54865e+01 3.22141e-04 -1.37713e+00 
3.54965e+01 3.22148e-04 -1.37671e+00 
3.55065e+01 3.22156e-04 -1.37629e+00 
3.55164e+01 3.22163e-04 -1.37587e+00 
3.55264e+01 3.22170e-04 -1.37545e+00 
3.55364e+01 3.22177e-04 -1.37503e+00 
3.55464e+01 3.22185e-04 -1.37461e+00 
3.55564e+01 3.22192e-04 -1.37419e+00 
3.55664e+01 3.22199e-04 -1.37377e+00 
3.55764e+01 3.22206e-04 -1.37335e+00 
3.55864e+01 3.22213e-04 -1.37293e+00 
3.55964e+01 3.22221e-04 -1.37251e+00 
3.56064e+01 3.22228e-04 -1.37209e+00 
3.56164e+01 3.22235e-04 -1.37167e+00 
3.56264e+01 3.22242e-04 -1.37126e+00 
3.56364e+01 3.22249e-04 -1.37084e+00 
3.56464e+01 3.22257e-04 -1.37042e+00 
3.56564e+01 3.22264e-04 -1.37000e+00 
3.56664e+01 3.22271e-04 -1.36959e+00 
3.56764e+01 3.22278e-04 -1.36917e+00 
3.56864e+01 3.22285e-04 -1.36875e+00 
3.56964e+01 3.22292e-04 -1.36834e+00 
3.57064e+01 3.22299e-04 -1.36792e+00 
3.57164e+01 3.22307e-04 -1.36751e+00 
3.57264e+01 3.22314e-04 -1.36709e+00 
3.57364e+01 3.22321e-04 -1.36668e+00 
3.57464e+01 3.22328e-04 -1.36626e+00 
3.57564e+01 3.22335e-04 -1.36585e+00 
3.57664e+01 3.22342e-04 -1.36543e+00 
3.57764e+01 3.22349e-04 -1.36502e+00 
3.57864e+01 3.22356e-04 -1.36461e+00 
3.57964e+01 3.22363e-04 -1.36419e+00 
3.58064e+01 3.22370e-04 -1.36378e+00 
3.58164e+01 3.22377e-04 -1.36337e+00 
3.58264e+01 3.22385e-04 -1.36296e+00 
3.58364e+01 3.22392e-04 -1.36254e+00 
3.58464e+01 3.22399e-04 -1.36213e+00 
3.58564e+01 3.22406e-04 -1.36172e+00 
3.58664e+01 3.22413e-04 -1.36131e+00 
3.58764e+01 3.22420e-04 -1.36090e+00 
3.58864e+01 3.22427e-04 -1.36049e+00 
3.58964e+01 3.22434e-04 -1.36008e+00 
3.59064e+01 3.22441e-04 -1.35966e+00 
3.59164e+01 3.22448e-04 -1.35925e+00 
3.59264e+01 3.22455e-04 -1.35884e+00 
3.59364e+01 3.22462e-04 -1.35844e+00 
3.59464e+01 3.22469e-04 -1.35803e+00 
3.59564e+01 3.22476e-04 -1.35762e+00 
3.59664e+01 3.22483e-04 -1.35721e+00 
3.59764e+01 3.22490e-04 -1.35680e+00 
3.59864e+01 3.22497e-04 -1.35639e+00 
3.59964e+01 3.22504e-04 -1.35598e+00 
3.60064e+01 3.22511e-04 -1.35557e+00 
3.60164e+01 3.22518e-04 -1.35517e+00 
3.60264e+01 3.22524e-04 -1.35476e+00 
3.60364e+01 3.22531e-04 -1.35435e+00 
3.60464e+01 3.22538e-04 -1.35395e+00 
3.60564e+01 3.22545e-04 -1.35354e+00 
3.60664e+01 3.22552e-04 -1.35313e+00 
3.60764e+01 3.22559e-04 -1.35273e+00 
3.60864e+01 3.22566e-04 -1.35232e+00 
3.60964e+01 3.22573e-04 -1.35191e+00 
3.61064e+01 3.22580e-04 -1.35151e+00 
3.61164e+01 3.22587e-04 -1.35110e+00 
3.61264e+01 3.22594e-04 -1.35070e+00 
3.61364e+01 3.22600e-04 -1.35029e+00 
3.61464e+01 3.22607e-04 -1.34989e+00 
3.61564e+01 3.22614e-04 -1.34949e+00 
3.61664e+01 3.22621e-04 -1.34908e+00 
3.61764e+01 3.22628e-04 -1.34868e+00 
3.61864e+01 3.22635e-04 -1.34827e+00 
3.61964e+01 3.22642e-04 -1.34787e+00 
3.62064e+01 3.22648e-04 -1.34747e+00 
3.62164e+01 3.22655e-04 -1.34707e+00 
3.62264e+01 3.22662e-04 -1.34666e+00 
3.62364e+01 3.22669e-04 -1.34626e+00 
3.62464e+01 3.22676e-04 -1.34586e+00 
3.62564e+01 3.22683e-04 -1.34546e+00 
3.62664e+01 3.22689e-04 -1.34506e+00 
3.62764e+01 3.22696e-04 -1.34466e+00 
3.62864e+01 3.22703e-04 -1.34425e+00 
3.62964e+01 3.22710e-04 -1.34385e+00 
3.63064e+01 3.22717e-04 -1.34345e+00 
3.63164e+01 3.22723e-04 -1.34305e+00 
3.63264e+01 3.22730e-04 -1.34265e+00 
3.63364e+01 3.22737e-04 -1.34225e+00 
3.63464e+01 3.22744e-04 -1.34185e+00 
3.63564e+01 3.22750e-04 -1.34146e+00 
3.63664e+01 3.22757e-04 -1.34106e+00 
3.63764e+01 3.22764e-04 -1.34066e+00 
3.63864e+01 3.22771e-04 -1.34026e+00 
3.63964e+01 3.22777e-04 -1.33986e+00 
3.64064e+01 3.22784e-04 -1.33946e+00 
3.64164e+01 3.22791e-04 -1.33907e+00 
3.64264e+01 3.22798e-04 -1.33867e+00 
3.64364e+01 3.22804e-04 -1.33827e+00 
3.64464e+01 3.22811e-04 -1.33787e+00 
3.64564e+01 3.22818e-04 -1.33748e+00 
3.64664e+01 3.22824e-04 -1.33708e+00 
3.64764e+01 3.22831e-04 -1.33668e+00 
3.64864e+01 3.22838e-04 -1.33629e+00 
3.64964e+01 3.22844e-04 -1.33589e+00 
3.65063e+01 3.22851e-04 -1.33550e+00 
3.65163e+01 3.22858e-04 -1.33510e+00 
3.65263e+01 3.22864e-04 -1.33471e+00 
3.65363e+01 3.22871e-04 -1.33431e+00 
3.65463e+01 3.22878e-04 -1.33392e+00 
3.65563e+01 3.22884e-04 -1.33352e+00 
3.65663e+01 3.22891e-04 -1.33313e+00 
3.65763e+01 3.22898e-04 -1.33274e+00 
3.65863e+01 3.22904e-04 -1.33234e+00 
3.65963e+01 3.22911e-04 -1.33195e+00 
3.66063e+01 3.22917e-04 -1.33156e+00 
3.66163e+01 3.22924e-04 -1.33116e+00 
3.66263e+01 3.22931e-04 -1.33077e+00 
3.66363e+01 3.22937e-04 -1.33038e+00 
3.66463e+01 3.22944e-04 -1.32999e+00 
3.66563e+01 3.22950e-04 -1.32959e+00 
3.66663e+01 3.22957e-04 -1.32920e+00 
3.66763e+01 3.22964e-04 -1.32881e+00 
3.66863e+01 3.22970e-04 -1.32842e+00 
3.66963e+01 3.22977e-04 -1.32803e+00 
3.67063e+01 3.22983e-04 -1.32764e+00 
3.67163e+01 3.22990e-04 -1.32725e+00 
3.67263e+01 3.22996e-04 -1.32686e+00 
3.67363e+01 3.23003e-04 -1.32647e+00 
3.67463e+01 3.23010e-04 -1.32608e+00 
3.67563e+01 3.23016e-04 -1.32569e+00 
3.67663e+01 3.23023e-04 -1.32530e+00 
3.67763e+01 3.23029e-04 -1.32491e+00 
3.67863e+01 3.23036e-04 -1.32452e+00 
3.67963e+01 3.23042e-04 -1.32413e+00 
3.68063e+01 3.23049e-04 -1.32374e+00 
3.68163e+01 3.23055e-04 -1.32336e+00 
3.68263e+01 3.23062e-04 -1.32297e+00 
3.68363e+01 3.23068e-04 -1.32258e+00 
3.68463e+01 3.23075e-04 -1.32219e+00 
3.68563e+01 3.23081e-04 -1.32181e+00 
3.68663e+01 3.23088e-04 -1.32142e+00 
3.68763e+01 3.23094e-04 -1.32103e+00 
3.68863e+01 3.23101e-04 -1.32065e+00 
3.68963e+01 3.23107e-04 -1.32026e+00 
3.69063e+01 3.23114e-04 -1.31987e+00 
3.69163e+01 3.23120e-04 -1.31949e+00 
3.69263e+01 3.23126e-04 -1.31910e+00 
3.69363e+01 3.23133e-04 -1.31872e+00 
3.69463e+01 3.23139e-04 -1.31833e+00 
3.69563e+01 3.23146e-04 -1.31795e+00 
3.69663e+01 3.23152e-04 -1.31756e+00 
3.69763e+01 3.23159e-04 -1.31718e+00 
3.69863e+01 3.23165e-04 -1.31679e+00 
3.69963e+01 3.23171e-04 -1.31641e+00 
3.70063e+01 3.23178e-04 -1.31603e+00 
3.70163e+01 3.23184e-04 -1.31564e+00 
3.70263e+01 3.23191e-04 -1.31526e+00 
3.70363e+01 3.23197e-04 -1.31488e+00 
3.70463e+01 3.23203e-04 -1.31449e+00 
3.70563e+01 3.23210e-04 -1.31411e+00 
3.70663e+01 3.23216e-04 -1.31373e+00 
3.70763e+01 3.23223e-04 -1.31335e+00 
3.70863e+01 3.23229e-04 -1.31296e+00 
3.70963e+01 3.23235e-04 -1.31258e+00 
3.71063e+01 3.23242e-04 -1.31220e+00 
3.71163e+01 3.23248e-04 -1.31182e+00 
3.71263e+01 3.23254e-04 -1.31144e+00 
3.71363e+01 3.23261e-04 -1.31106e+00 
3.71463e+01 3.23267e-04 -1.31068e+00 
3.71563e+01 3.23273e-04 -1.31030e+00 
3.71663e+01 3.23280e-04 -1.30992e+00 
3.71763e+01 3.23286e-04 -1.30954e+00 
3.71863e+01 3.23292e-04 -1.30916e+00 
3.71963e+01 3.23299e-04 -1.30878e+00 
3.72063e+01 3.23305e-04 -1.30840e+00 
3.72163e+01 3.23311e-04 -1.30802e+00 
3.72263e+01 3.23317e-04 -1.30764e+00 
3.72363e+01 3.23324e-04 -1.30726e+00 
3.72463e+01 3.23330e-04 -1.30689e+00 
3.72563e+01 3.23336e-04 -1.30651e+00 
3.72663e+01 3.23343e-04 -1.30613e+00 
3.72763e+01 3.23349e-04 -1.30575e+00 
3.72863e+01 3.23355e-04 -1.30538e+00 
3.72963e+01 3.23361e-04 -1.30500e+00 
3.73063e+01 3.23368e-04 -1.30462e+00 
3.73163e+01 3.23374e-04 -1.30425e+00 
3.73263e+01 3.23380e-04 -1.30387e+00 
3.73363e+01 3.23386e-04 -1.30349e+00 
3.73463e+01 3.23393e-04 -1.30312e+00 
3.73563e+01 3.23399e-04 -1.30274e+00 
3.73663e+01 3.23405e-04 -1.30237e+00 
3.73763e+01 3.23411e-04 -1.30199e+00 
3.73863e+01 3.23417e-04 -1.30162e+00 
3.73963e+01 3.23424e-04 -1.30124e+00 
3.74063e+01 3.23430e-04 -1.30087e+00 
3.74163e+01 3.23436e-04 -1.30049e+00 
3.74263e+01 3.23442e-04 -1.30012e+00 
3.74363e+01 3.23448e-04 -1.29974e+00 
3.74463e+01 3.23455e-04 -1.29937e+00 
3.74563e+01 3.23461e-04 -1.29900e+00 
3.74663e+01 3.23467e-04 -1.29862e+00 
3.74763e+01 3.23473e-04 -1.29825e+00 
3.74863e+01 3.23479e-04 -1.29788e+00 
3.74963e+01 3.23485e-04 -1.29750e+00 
3.75063e+01 3.23492e-04 -1.29713e+00 
3.75162e+01 3.23498e-04 -1.29676e+00 
3.75262e+01 3.23504e-04 -1.29639e+00 
3.75362e+01 3.23510e-04 -1.29602e+00 
3.75462e+01 3.23516e-04 -1.29564e+00 
3.75562e+01 3.23522e-04 -1.29527e+00 
3.75662e+01 3.23528e-04 -1.29490e+00 
3.75762e+01 3.23535e-04 -1.29453e+00 
3.75862e+01 3.23541e-04 -1.29416e+00 
3.75962e+01 3.23547e-04 -1.29379e+00 
3.76062e+01 3.23553e-04 -1.29342e+00 
3.76162e+01 3.23559e-04 -1.29305e+00 
3.76262e+01 3.23565e-04 -1.29268e+00 
3.76362e+01 3.23571e-04 -1.29231e+00 
3.76462e+01 3.23577e-04 -1.29194e+00 
3.76562e+01 3.23583e-04 -1.29157e+00 
3.76662e+01 3.23589e-04 -1.29120e+00 
3.76762e+01 3.23595e-04 -1.29084e+00 
3.76862e+01 3.23602e-04 -1.29047e+00 
3.76962e+01 3.23608e-04 -1.29010e+00 
3.77062e+01 3.23614e-04 -1.28973e+00 
3.77162e+01 3.23620e-04 -1.28936e+00 
3.77262e+01 3.23626e-04 -1.28900e+00 
3.77362e+01 3.23632e-04 -1.28863e+00 
3.77462e+01 3.23638e-04 -1.28826e+00 
3.77562e+01 3.23644e-04 -1.28789e+00 
3.77662e+01 3.23650e-04 -1.28753e+00 
3.77762e+01 3.23656e-04 -1.28716e+00 
3.77862e+01 3.23662e-04 -1.28679e+00 
3.77962e+01 3.23668e-04 -1.28643e+00 
3.78062e+01 3.23674e-04 -1.28606e+00 
3.78162e+01 3.23680e-04 -1.28570e+00 
3.78262e+01 3.23686e-04 -1.28533e+00 
3.78362e+01 3.23692e-04 -1.28497e+00 
3.78462e+01 3.23698e-04 -1.28460e+00 
3.78562e+01 3.23704e-04 -1.28424e+00 
3.78662e+01 3.23710e-04 -1.28387e+00 
3.78762e+01 3.23716e-04 -1.28351e+00 
3.78862e+01 3.23722e-04 -1.28314e+00 
3.78962e+01 3.23728e-04 -1.28278e+00 
3.79062e+01 3.23734e-04 -1.28242e+00 
3.79162e+01 3.23740e-04 -1.28205e+00 
3.79262e+01 3.23746e-04 -1.28169e+00 
3.79362e+01 3.23752e-04 -1.28133e+00 
3.79462e+01 3.23758e-04 -1.28096e+00 
3.79562e+01 3.23764e-04 -1.28060e+00 
3.79662e+01 3.23769e-04 -1.28024e+00 
3.79762e+01 3.23775e-04 -1.27988e+00 
3.79862e+01 3.23781e-04 -1.27951e+00 
3.79962e+01 3.23787e-04 -1.27915e+00 
3.80062e+01 3.23793e-04 -1.27879e+00 
3.80162e+01 3.23799e-04 -1.27843e+00 
3.80262e+01 3.23805e-04 -1.27807e+00 
3.80362e+01 3.23811e-04 -1.27771e+00 
3.80462e+01 3.23817e-04 -1.27735e+00 
3.80562e+01 3.23823e-04 -1.27699e+00 
3.80662e+01 3.23829e-04 -1.27662e+00 
3.80762e+01 3.23834e-04 -1.27626e+00 
3.80862e+01 3.23840e-04 -1.27590e+00 
3.80962e+01 3.23846e-04 -1.27555e+00 
3.81062e+01 3.23852e-04 -1.27519e+00 
3.81162e+01 3.23858e-04 -1.27483e+00 
3.81262e+01 3.23864e-04 -1.27447e+00 
3.81362e+01 3.23870e-04 -1.27411e+00 
3.81462e+01 3.23875e-04 -1.27375e+00 
3.81562e+01 3.23881e-04 -1.27339e+00 
3.81662e+01 3.23887e-04 -1.27303e+00 
3.81762e+01 3.23893e-04 -1.27268e+00 
3.81862e+01 3.23899e-04 -1.27232e+00 
3.81962e+01 3.23905e-04 -1.27196e+00 
3.82062e+01 3.23910e-04 -1.27160e+00 
3.82162e+01 3.23916e-04 -1.27125e+00 
3.82262e+01 3.23922e-04 -1.27089e+00 
3.82362e+01 3.23928e-04 -1.27053e+00 
3.82462e+01 3.23934e-04 -1.27017e+00 
3.82562e+01 3.23939e-04 -1.26982e+00 
3.82662e+01 3.23945e-04 -1.26946e+00 
3.82762e+01 3.23951e-04 -1.26911e+00 
3.82862e+01 3.23957e-04 -1.26875e+00 
3.82962e+01 3.23963e-04 -1.26839e+00 
3.83062e+01 3.23968e-04 -1.26804e+00 
3.83162e+01 3.23974e-04 -1.26768e+00 
3.83262e+01 3.23980e-04 -1.26733e+00 
3.83362e+01 3.23986e-04 -1.26697e+00 
3.83462e+01 3.23991e-04 -1.26662e+00 
3.83562e+01 3.23997e-04 -1.26627e+00 
3.83662e+01 3.24003e-04 -1.26591e+00 
3.83762e+01 3.24009e-04 -1.26556e+00 
3.83862e+01 3.24014e-04 -1.26520e+00 
3.83962e+01 3.24020e-04 -1.26485e+00 
3.84062e+01 3.24026e-04 -1.26450e+00 
3.84162e+01 3.24032e-04 -1.26414e+00 
3.84262e+01 3.24037e-04 -1.26379e+00 
3.84362e+01 3.24043e-04 -1.26344e+00 
3.84462e+01 3.24049e-04 -1.26309e+00 
3.84562e+01 3.24054e-04 -1.26273e+00 
3.84662e+01 3.24060e-04 -1.26238e+00 
3.84762e+01 3.24066e-04 -1.26203e+00 
3.84862e+01 3.24072e-04 -1.26168e+00 
3.84962e+01 3.24077e-04 -1.26133e+00 
3.85061e+01 3.24083e-04 -1.26098e+00 
3.85161e+01 3.24089e-04 -1.26062e+00 
3.85261e+01 3.24094e-04 -1.26027e+00 
3.85361e+01 3.24100e-04 -1.25992e+00 
3.85461e+01 3.24106e-04 -1.25957e+00 
3.85561e+01 3.24111e-04 -1.25922e+00 
3.85661e+01 3.24117e-04 -1.25887e+00 
3.85761e+01 3.24123e-04 -1.25852e+00 
3.85861e+01 3.24128e-04 -1.25817e+00 
3.85961e+01 3.24134e-04 -1.25782e+00 
3.86061e+01 3.24140e-04 -1.25747e+00 
3.86161e+01 3.24145e-04 -1.25712e+00 
3.86261e+01 3.24151e-04 -1.25678e+00 
3.86361e+01 3.24156e-04 -1.25643e+00 
3.86461e+01 3.24162e-04 -1.25608e+00 
3.86561e+01 3.24168e-04 -1.25573e+00 
3.86661e+01 3.24173e-04 -1.25538e+00 
3.86761e+01 3.24179e-04 -1.25503e+00 
3.86861e+01 3.24185e-04 -1.25469e+00 
3.86961e+01 3.24190e-04 -1.25434e+00 
3.87061e+01 3.24196e-04 -1.25399e+00 
3.87161e+01 3.24201e-04 -1.25365e+00 
3.87261e+01 3.24207e-04 -1.25330e+00 
3.87361e+01 3.24213e-04 -1.25295e+00 
3.87461e+01 3.24218e-04 -1.25261e+00 
3.87561e+01 3.24224e-04 -1.25226e+00 
3.87661e+01 3.24229e-04 -1.25191e+00 
3.87761e+01 3.24235e-04 -1.25157e+00 
3.87861e+01 3.24240e-04 -1.25122e+00 
3.87961e+01 3.24246e-04 -1.25088e+00 
3.88061e+01 3.24252e-04 -1.25053e+00 
3.88161e+01 3.24257e-04 -1.25019e+00 
3.88261e+01 3.24263e-04 -1.24984e+00 
3.88361e+01 3.24268e-04 -1.24950e+00 
3.88461e+01 3.24274e-04 -1.24915e+00 
3.88561e+01 3.24279e-04 -1.24881e+00 
3.88661e+01 3.24285e-04 -1.24846e+00 
3.88761e+01 3.24290e-04 -1.24812e+00 
3.88861e+01 3.24296e-04 -1.24777e+00 
3.88961e+01 3.24301e-04 -1.24743e+00 
3.89061e+01 3.24307e-04 -1.24709e+00 
3.89161e+01 3.24312e-04 -1.24674e+00 
3.89261e+01 3.24318e-04 -1.24640e+00 
3.89361e+01 3.24323e-04 -1.24606e+00 
3.89461e+01 3.24329e-04 -1.24572e+00 
3.89561e+01 3.24334e-04 -1.24537e+00 
3.89661e+01 3.24340e-04 -1.24503e+00 
3.89761e+01 3.24345e-04 -1.24469e+00 
3.89861e+01 3.24351e-04 -1.24435e+00 
3.89961e+01 3.24356e-04 -1.24401e+00 
3.90061e+01 3.24362e-04 -1.24367e+00 
3.90161e+01 3.24367e-04 -1.24332e+00 
3.90261e+01 3.24373e-04 -1.24298e+00 
3.90361e+01 3.24378e-04 -1.24264e+00 
3.90461e+01 3.24384e-04 -1.24230e+00 
3.90561e+01 3.24389e-04 -1.24196e+00 
3.90661e+01 3.24394e-04 -1.24162e+00 
3.90761e+01 3.24400e-04 -1.24128e+00 
3.90861e+01 3.24405e-04 -1.24094e+00 
3.90961e+01 3.24411e-04 -1.24060e+00 
3.91061e+01 3.24416e-04 -1.24026e+00 
3.91161e+01 3.24422e-04 -1.23992e+00 
3.91261e+01 3.24427e-04 -1.23958e+00 
3.91361e+01 3.24432e-04 -1.23924e+00 
3.91461e+01 3.24438e-04 -1.23891e+00 
3.91561e+01 3.24443e-04 -1.23857e+00 
3.91661e+01 3.24449e-04 -1.23823e+00 
3.91761e+01 3.24454e-04 -1.23789e+00 
3.91861e+01 3.24459e-04 -1.23755e+00 
3.91961e+01 3.24465e-04 -1.23722e+00 
3.92061e+01 3.24470e-04 -1.23688e+00 
3.92161e+01 3.24476e-04 -1.23654e+00 
3.92261e+01 3.24481e-04 -1.23620e+00 
3.92361e+01 3.24486e-04 -1.23587e+00 
3.92461e+01 3.24492e-04 -1.23553e+00 
3.92561e+01 3.24497e-04 -1.23519e+00 
3.92661e+01 3.24503e-04 -1.23486e+00 
3.92761e+01 3.24508e-04 -1.23452e+00 
3.92861e+01 3.24513e-04 -1.23418e+00 
3.92961e+01 3.24519e-04 -1.23385e+00 
3.93061e+01 3.24524e-04 -1.23351e+00 
3.93161e+01 3.24529e-04 -1.23318e+00 
