#Frequency[Hz] NS_woA  WE_woA  Z_woA NS_wA WE_wA Z_wA            
42.179688 1.03078E-10 4.99147E-11 3.83133E-11 5.9697E-11  3.75621E-11 6.70114E-12
42.1875 1.14275E-10 4.77138E-11 2.2115E-11  5.53199E-11 3.96892E-11 7.30125E-12
42.195312 1.6094E-10  7.16142E-11 2.91524E-11 6.99426E-11 4.69217E-11 6.72101E-12
42.203125 9.95323E-11 5.18134E-11 2.40069E-11 4.59519E-11 2.92086E-11 4.94202E-12
42.210938 1.11533E-10 3.91606E-11 3.08331E-11 5.60389E-11 3.75579E-11 5.41911E-12
42.21875  1.16149E-10 4.60385E-11 3.33289E-11 5.37152E-11 3.55437E-11 6.85173E-12
42.226562 7.80821E-11 3.54084E-11 2.57581E-11 5.13842E-11 3.65172E-11 5.92978E-12
42.234375 9.59944E-11 3.94614E-11 2.09391E-11 5.31138E-11 3.76776E-11 5.11345E-12
42.242188 8.13822E-11 4.05821E-11 2.03419E-11 4.07766E-11 2.70887E-11 5.09105E-12
42.25 9.16341E-11 6.03306E-11 3.16579E-11 4.27885E-11 3.07741E-11 4.69581E-12
42.257812 9.38531E-11 5.46095E-11 4.28838E-11 3.77257E-11 2.6489E-11  4.85324E-12
42.265625 1.11551E-10 5.0108E-11  3.95546E-11 5.2875E-11  3.24181E-11 5.97856E-12
42.273438 7.65366E-11 3.4977E-11  3.39706E-11 6.18249E-11 3.91791E-11 8.0315E-12
42.28125  6.23955E-11 1.95715E-11 3.09076E-11 5.88462E-11 3.54935E-11 7.79349E-12
42.289062 8.76642E-11 2.84182E-11 4.18528E-11 5.71228E-11 3.55093E-11 6.70696E-12
42.296875 8.79727E-11 3.48285E-11 2.79335E-11 5.35592E-11 3.51228E-11 6.91975E-12
42.304688 5.89865E-11 3.41068E-11 1.48066E-11 5.11605E-11 3.31622E-11 7.32549E-12
42.3125 6.45707E-11 2.50015E-11 1.35263E-11 5.86857E-11 3.3437E-11  7.62541E-12
42.320312 8.87593E-11 3.87215E-11 1.36655E-11 6.22064E-11 3.19129E-11 6.27867E-12
42.328125 4.92572E-11 3.53405E-11 1.56674E-11 6.74936E-11 3.93717E-11 7.65051E-12
42.335938 7.02569E-11 3.73565E-11 1.54791E-11 8.08009E-11 5.05755E-11 8.36004E-12
42.34375  8.80681E-11 4.00516E-11 1.58574E-11 9.29616E-11 6.06347E-11 9.69602E-12
42.351562 1.42386E-10 6.47469E-11 2.73358E-11 6.44774E-11 4.26817E-11 7.07817E-12
42.359375 1.81877E-10 8.75088E-11 4.43707E-11 7.1682E-11  4.36678E-11 7.58178E-12
42.367188 1.76979E-10 8.88843E-11 4.00753E-11 7.90921E-11 4.85875E-11 7.88733E-12
42.375  1.21096E-10 6.71195E-11 2.75936E-11 4.67864E-11 2.54481E-11 4.31442E-12
42.382812 6.03772E-11 3.39704E-11 1.77704E-11 6.55299E-11 3.91663E-11 6.33667E-12
42.390625 5.09567E-11 2.98638E-11 1.76832E-11 7.07252E-11 4.19255E-11 7.69384E-12
42.398438 8.70255E-11 4.87008E-11 1.84775E-11 5.75825E-11 3.75291E-11 6.76298E-12
42.40625  7.31664E-11 2.86504E-11 1.79802E-11 8.83662E-11 5.88827E-11 8.75675E-12
42.414062 9.07002E-11 3.59846E-11 2.42188E-11 1.00329E-10 6.47494E-11 9.13583E-12
42.421875 1.17385E-10 4.27074E-11 1.65519E-11 4.23808E-11 2.53721E-11 3.34517E-12
42.429688 6.164E-11 1.72363E-11 1.67875E-11 5.41199E-11 3.32374E-11 6.36402E-12
42.4375 9.4006E-11  5.05192E-11 2.70031E-11 6.3832E-11  3.57343E-11 5.77759E-12
42.445312 1.24142E-10 6.51706E-11 2.21709E-11 7.06476E-11 4.15217E-11 6.3786E-12
42.453125 1.72018E-10 7.97639E-11 2.30145E-11 6.34395E-11 3.82862E-11 7.01766E-12
42.460938 1.62813E-10 7.82474E-11 2.66988E-11 5.443E-11 3.16415E-11 6.12765E-12
42.46875  1.63117E-10 7.76176E-11 2.67954E-11 5.97884E-11 3.78309E-11 8.01686E-12
42.476562 1.90077E-10 8.70468E-11 3.66989E-11 7.19409E-11 4.58803E-11 9.61619E-12
42.484375 1.53372E-10 7.32873E-11 4.24164E-11 5.11844E-11 3.80363E-11 7.22534E-12
42.492188 1.32661E-10 5.81108E-11 3.82343E-11 5.07085E-11 3.26793E-11 8.62459E-12
42.5  1.29661E-10 6.13129E-11 3.90505E-11 5.45224E-11 3.34275E-11 8.01304E-12
42.507812 8.09851E-11 3.89832E-11 3.09244E-11 7.48614E-11 4.80927E-11 9.89457E-12
42.515625 6.50088E-11 3.91759E-11 2.14997E-11 7.29952E-11 4.68646E-11 7.93945E-12
42.523438 1.15962E-10 5.87396E-11 1.54509E-11 7.33543E-11 4.60685E-11 6.50394E-12
42.53125  1.32283E-10 7.32728E-11 2.32489E-11 7.55378E-11 4.99005E-11 8.0067E-12
42.539062 1.33585E-10 6.69481E-11 2.68935E-11 5.25243E-11 3.49771E-11 6.91706E-12
42.546875 1.08797E-10 4.12813E-11 2.58452E-11 4.61882E-11 2.81932E-11 7.21989E-12
42.554688 7.70529E-11 2.9951E-11  3.30185E-11 6.75019E-11 3.73967E-11 7.38085E-12
42.5625 8.63043E-11 4.71221E-11 1.88939E-11 7.4569E-11  4.20509E-11 7.89571E-12
42.570312 1.41627E-10 7.04018E-11 2.41974E-11 6.93036E-11 4.19575E-11 9.23428E-12
42.578125 1.24371E-10 5.57291E-11 2.7895E-11  6.33985E-11 3.69028E-11 7.71072E-12
42.585938 6.54713E-11 3.16199E-11 2.07905E-11 6.74691E-11 4.09615E-11 6.02818E-12
42.59375  6.34799E-11 1.78065E-11 2.511E-11 7.38324E-11 4.62937E-11 7.6831E-12
42.601562 1.31637E-10 4.8095E-11  2.4211E-11  6.37874E-11 3.937E-11 7.88284E-12
42.609375 1.23236E-10 5.08941E-11 1.42408E-11 8.10885E-11 4.72042E-11 9.04514E-12
42.617188 1.19101E-10 4.07768E-11 2.12815E-11 8.23882E-11 5.30601E-11 9.94541E-12
42.625  1.1926E-10  6.34364E-11 3.04111E-11 7.15554E-11 4.75964E-11 9.12395E-12
42.632812 7.52686E-11 4.5217E-11  2.61847E-11 5.81333E-11 3.29572E-11 7.43418E-12
42.640625 4.95095E-11 2.1075E-11  1.44093E-11 6.51625E-11 3.70796E-11 7.40293E-12
42.648438 5.77039E-11 1.83765E-11 1.53884E-11 5.43362E-11 3.32587E-11 6.57348E-12
42.65625  7.82919E-11 4.25184E-11 1.9714E-11  5.16327E-11 3.25117E-11 5.90407E-12
42.664062 6.60366E-11 3.49996E-11 2.2726E-11  8.90895E-11 5.36712E-11 8.38567E-12
42.671875 8.17254E-11 3.78371E-11 1.41763E-11 1.03446E-10 6.61949E-11 1.02626E-11
42.679688 8.21576E-11 4.5317E-11  8.95937E-12 8.72446E-11 5.78373E-11 1.00905E-11
42.6875 1.16947E-10 5.85738E-11 1.24604E-11 7.43627E-11 4.99583E-11 9.96357E-12
42.695312 1.3245E-10  6.97549E-11 1.78775E-11 7.08309E-11 4.72411E-11 9.29662E-12
42.703125 8.79159E-11 5.60409E-11 3.03859E-11 6.96596E-11 4.28666E-11 7.70933E-12
42.710938 1.33462E-10 5.92181E-11 3.45081E-11 7.0624E-11  4.01381E-11 7.48197E-12
42.71875  1.39782E-10 4.78884E-11 2.57505E-11 5.96713E-11 3.57891E-11 9.28324E-12
42.726562 1.2804E-10  4.73991E-11 2.27637E-11 6.5064E-11  4.24527E-11 8.95217E-12
42.734375 1.26446E-10 7.06366E-11 2.76337E-11 8.04757E-11 5.08343E-11 8.89912E-12
42.742188 1.19444E-10 5.88884E-11 2.65828E-11 7.33148E-11 4.23529E-11 8.05227E-12
42.75 1.41048E-10 5.97937E-11 2.63121E-11 6.72803E-11 3.94801E-11 7.14702E-12
42.757812 1.48059E-10 6.02769E-11 2.73072E-11 7.16499E-11 4.75007E-11 7.84278E-12
42.765625 1.21939E-10 5.04437E-11 2.22485E-11 7.82117E-11 5.06709E-11 8.11921E-12
42.773438 7.54338E-11 2.21676E-11 1.17701E-11 7.14242E-11 4.62793E-11 8.53433E-12
42.78125  9.39786E-11 4.60619E-11 1.54159E-11 7.10517E-11 4.19037E-11 7.82136E-12
42.789062 8.46787E-11 4.08193E-11 2.30495E-11 7.74973E-11 4.38723E-11 8.76392E-12
42.796875 1.16392E-10 5.17517E-11 1.89868E-11 7.85273E-11 4.70916E-11 9.43722E-12
42.804688 1.1401E-10  5.22739E-11 1.20556E-11 8.20849E-11 5.32566E-11 8.10008E-12
42.8125 1.17226E-10 5.70943E-11 1.46901E-11 9.27978E-11 6.07648E-11 1.16555E-11
42.820312 1.41768E-10 6.33138E-11 1.85786E-11 1.07523E-10 6.96335E-11 1.34207E-11
42.828125 1.25581E-10 5.55778E-11 2.2123E-11  8.8873E-11  5.49115E-11 1.02303E-11
42.835938 9.63618E-11 4.3951E-11  2.39086E-11 8.19671E-11 4.86381E-11 9.28173E-12
42.84375  7.64814E-11 3.65725E-11 1.52E-11  7.38161E-11 4.39982E-11 8.94364E-12
42.851562 9.26415E-11 4.05164E-11 1.82013E-11 6.76221E-11 4.07233E-11 8.24335E-12
42.859375 7.52596E-11 4.2176E-11  2.09473E-11 7.72593E-11 4.68992E-11 1.13108E-11
42.867188 9.72626E-11 4.38961E-11 1.74631E-11 3.77197E-11 2.50117E-11 6.22526E-12
42.875  8.426E-11 3.4775E-11  1.7687E-11  6.63762E-11 3.52138E-11 7.50384E-12
42.882812 7.02087E-11 3.23543E-11 1.88267E-11 6.83541E-11 3.80445E-11 8.4722E-12
42.890625 7.54403E-11 3.48418E-11 1.68726E-11 4.15529E-11 2.6313E-11  4.89526E-12
42.898438 7.78472E-11 2.9727E-11  1.412E-11 4.60159E-11 2.87174E-11 6.56669E-12
42.90625  7.2126E-11  2.42403E-11 2.0149E-11  5.20739E-11 3.17324E-11 6.41616E-12
42.914062 1.04531E-10 3.9393E-11  2.65879E-11 5.75065E-11 3.56865E-11 6.12048E-12
42.921875 1.38602E-10 5.39965E-11 2.6632E-11  4.62065E-11 2.8616E-11  6.11402E-12
42.929688 1.503E-10 6.5752E-11  2.89251E-11 4.26337E-11 2.48327E-11 7.50244E-12
42.9375 1.57845E-10 7.66147E-11 3.15879E-11 3.2844E-11  2.63682E-11 7.53419E-12
42.945312 1.49991E-10 6.59596E-11 3.16245E-11 3.21252E-11 2.25156E-11 5.50829E-12
42.953125 1.06312E-10 5.0307E-11  1.39393E-11 4.01214E-11 1.97004E-11 4.59777E-12
42.960938 8.19626E-11 4.2491E-11  1.84404E-11 5.66496E-11 3.47846E-11 7.61794E-12
42.96875  7.53867E-11 3.67902E-11 2.22078E-11 5.24704E-11 3.40799E-11 7.57507E-12
42.976562 9.39923E-11 5.16207E-11 2.32889E-11 4.75332E-11 3.01797E-11 6.62136E-12
42.984375 1.46929E-10 7.23282E-11 3.02457E-11 6.87085E-11 4.20863E-11 7.5393E-12
42.992188 7.96295E-11 4.55411E-11 1.9023E-11  5.77908E-11 3.75333E-11 7.69943E-12
43  6.81693E-11 3.42769E-11 1.411E-11 4.67613E-11 2.79181E-11 7.67911E-12
43.007812 6.58131E-11 3.00693E-11 9.02895E-12 5.35191E-11 2.83326E-11 8.59008E-12
43.015625 4.63522E-11 2.78941E-11 2.19539E-11 6.18271E-11 3.44207E-11 8.81934E-12
43.023438 8.46169E-11 4.04243E-11 2.79773E-11 6.07209E-11 3.50165E-11 8.21936E-12
43.03125  1.00021E-10 4.60096E-11 3.02192E-11 9.59098E-11 5.51918E-11 1.14891E-11
43.039062 1.08047E-10 4.96445E-11 1.70262E-11 6.18703E-11 3.84469E-11 9.14127E-12
43.046875 1.01052E-10 4.45452E-11 2.06836E-11 3.45569E-11 2.31902E-11 7.10102E-12
43.054688 7.11371E-11 3.157E-11 3.33394E-11 4.77826E-11 3.37261E-11 7.06287E-12
43.0625 3.45935E-11 2.93845E-11 2.9681E-11  6.93147E-11 4.16489E-11 8.51522E-12
43.070312 9.04621E-11 5.58584E-11 2.54085E-11 6.37868E-11 3.81275E-11 7.58245E-12
43.078125 1.20185E-10 7.39276E-11 1.97073E-11 5.20854E-11 3.60484E-11 6.19471E-12
43.085938 9.98035E-11 5.42785E-11 1.63644E-11 4.02073E-11 2.68693E-11 5.8211E-12
43.09375  1.24739E-10 4.67997E-11 2.19312E-11 5.38215E-11 3.27947E-11 7.50206E-12
43.101562 9.31585E-11 4.01394E-11 1.32712E-11 7.47604E-11 4.46026E-11 9.78032E-12
43.109375 4.52734E-11 2.80914E-11 1.00908E-11 7.03367E-11 4.64002E-11 8.61421E-12
43.117188 7.55123E-11 4.24278E-11 1.62266E-11 4.63919E-11 3.5753E-11  7.3074E-12
43.125  1.39928E-10 7.26907E-11 7.62165E-12 4.72821E-11 3.52812E-11 6.26655E-12
43.132812 8.50893E-11 5.74999E-11 1.38008E-11 2.82525E-11 2.22649E-11 4.15993E-12
43.140625 3.89252E-11 2.82237E-11 1.36779E-11 3.73451E-11 2.2094E-11  5.74474E-12
43.148438 6.9668E-11  2.21905E-11 1.35168E-11 7.04912E-11 4.31975E-11 8.65552E-12
43.15625  6.62532E-11 3.19204E-11 1.75604E-11 6.37309E-11 3.70797E-11 7.40733E-12
43.164062 8.70926E-11 4.19711E-11 1.45193E-11 4.65739E-11 2.87718E-11 7.61469E-12
43.171875 9.8854E-11  5.18941E-11 1.4757E-11  7.42947E-11 4.32035E-11 8.52243E-12
43.179688 7.44998E-11 3.46136E-11 1.3173E-11  7.24212E-11 4.43163E-11 7.8882E-12
43.1875 4.6743E-11  2.79742E-11 1.8676E-11  4.98086E-11 3.37417E-11 7.63381E-12
43.195312 6.39799E-11 2.55898E-11 2.16572E-11 5.45562E-11 3.02172E-11 5.76625E-12
43.203125 8.88195E-11 3.39944E-11 2.86841E-11 7.37795E-11 4.29373E-11 8.296E-12
43.210938 8.33231E-11 4.32655E-11 2.6944E-11  5.38798E-11 3.38034E-11 6.50684E-12
43.21875  6.39042E-11 3.06181E-11 2.46874E-11 4.41713E-11 2.49067E-11 5.26764E-12
43.226562 8.24756E-11 4.86632E-11 2.12243E-11 3.75732E-11 1.96673E-11 4.41817E-12
43.234375 1.0337E-10  4.52708E-11 1.80537E-11 3.6252E-11  2.06679E-11 4.08973E-12
43.242188 6.42996E-11 2.35686E-11 2.25598E-11 5.45013E-11 3.20703E-11 5.38528E-12
43.25 7.71375E-11 3.08484E-11 2.70796E-11 6.26855E-11 3.59493E-11 7.73315E-12
43.257812 1.10732E-10 3.73137E-11 2.77568E-11 4.91589E-11 3.30618E-11 7.58726E-12
43.265625 1.26996E-10 4.97069E-11 2.42353E-11 4.62884E-11 3.2437E-11  6.76169E-12
43.273438 1.17147E-10 5.67563E-11 2.10627E-11 3.66375E-11 2.42977E-11 5.20149E-12
43.28125  9.47739E-11 4.87186E-11 1.31913E-11 4.66919E-11 2.76778E-11 4.25382E-12
43.289062 6.13497E-11 3.02252E-11 1.56236E-11 5.94519E-11 3.51451E-11 8.31795E-12
43.296875 6.34816E-11 2.02375E-11 2.81097E-11 6.39057E-11 4.01458E-11 7.99255E-12
43.304688 5.89079E-11 2.15968E-11 2.14363E-11 6.37599E-11 3.76812E-11 7.0589E-12
43.3125 1.00164E-10 4.57041E-11 2.99868E-11 5.90093E-11 3.53965E-11 5.97142E-12
43.320312 7.94215E-11 4.66293E-11 1.92849E-11 7.16401E-11 4.52589E-11 8.45504E-12
43.328125 4.74203E-11 3.63583E-11 2.24223E-11 6.60536E-11 3.65281E-11 8.96193E-12
43.335938 2.43057E-11 3.79811E-11 2.94603E-11 4.69687E-11 2.06029E-11 6.15999E-12
43.34375  4.35574E-11 4.49455E-11 1.94955E-11 3.69872E-11 2.06855E-11 5.04746E-12
43.351562 4.72088E-11 3.87526E-11 2.15127E-11 4.69958E-11 2.78695E-11 6.555E-12
43.359375 5.05608E-11 2.70914E-11 1.73122E-11 4.58226E-11 2.66773E-11 6.87036E-12
43.367188 7.95152E-11 2.80805E-11 1.75406E-11 5.87152E-11 3.13396E-11 7.48405E-12
43.375  7.42633E-11 4.30264E-11 2.34003E-11 6.66497E-11 3.87922E-11 7.00459E-12
43.382812 4.13319E-11 3.64994E-11 2.75698E-11 5.01205E-11 2.83363E-11 5.18619E-12
43.390625 5.39038E-11 2.58581E-11 2.38354E-11 3.75978E-11 2.31038E-11 4.50891E-12
43.398438 6.1336E-11  3.14582E-11 2.18734E-11 2.60814E-11 2.06308E-11 4.3341E-12
43.40625  7.75303E-11 4.06876E-11 2.44676E-11 3.53844E-11 2.48189E-11 4.70903E-12
43.414062 9.26241E-11 4.1542E-11  2.80961E-11 4.48069E-11 2.85284E-11 5.81994E-12
43.421875 1.00285E-10 3.41232E-11 3.00558E-11 5.5995E-11  3.46074E-11 6.0297E-12
43.429688 7.82993E-11 2.46822E-11 2.97125E-11 6.49328E-11 3.87416E-11 7.61383E-12
43.4375 6.28941E-11 2.50263E-11 2.52141E-11 6.30888E-11 3.90363E-11 7.83633E-12
43.445312 7.87431E-11 3.52541E-11 2.33257E-11 4.86575E-11 3.33472E-11 6.65135E-12
43.453125 7.78984E-11 3.80071E-11 2.36761E-11 5.929E-11 3.86893E-11 7.26644E-12
43.460938 7.44605E-11 3.45104E-11 1.4867E-11  4.79639E-11 3.18018E-11 5.28744E-12
43.46875  6.96915E-11 4.3474E-11  1.84352E-11 3.03417E-11 1.28402E-11 4.98981E-12
43.476562 6.1274E-11  4.63214E-11 1.93888E-11 3.87182E-11 1.9171E-11  5.88836E-12
43.484375 6.50015E-11 3.64014E-11 2.19155E-11 4.25263E-11 1.89848E-11 4.56286E-12
43.492188 7.57811E-11 3.20234E-11 1.16175E-11 4.4303E-11  1.85053E-11 4.17888E-12
43.5  1.14973E-10 4.76685E-11 1.73593E-11 5.0074E-11  2.68849E-11 6.1815E-12
43.507812 1.00477E-10 3.25114E-11 2.29728E-11 5.66102E-11 3.43201E-11 6.80579E-12
43.515625 7.23932E-11 3.95803E-11 2.08297E-11 5.10523E-11 3.5031E-11  6.71258E-12
43.523438 6.76391E-11 3.89262E-11 2.02592E-11 4.35711E-11 2.81322E-11 5.38648E-12
43.53125  9.48869E-11 5.37041E-11 2.74483E-11 3.59833E-11 2.15776E-11 5.59736E-12
43.539062 8.64268E-11 3.95208E-11 1.25513E-11 3.80939E-11 2.48237E-11 6.21883E-12
43.546875 7.7103E-11  2.61914E-11 2.81667E-11 5.37562E-11 2.9446E-11  5.50808E-12
43.554688 6.4255E-11  2.32465E-11 2.92486E-11 5.6151E-11  3.60405E-11 5.11102E-12
43.5625 8.52859E-11 2.9158E-11  2.01841E-11 5.5678E-11  3.55722E-11 7.32405E-12
43.570312 8.2948E-11  3.29208E-11 1.87089E-11 5.48848E-11 3.57588E-11 7.42476E-12
43.578125 7.81284E-11 3.7917E-11  2.38592E-11 6.2091E-11  4.14887E-11 7.01253E-12
43.585938 7.6197E-11  5.25082E-11 2.17943E-11 3.45582E-11 2.3169E-11  5.17766E-12
43.59375  5.22105E-11 2.61983E-11 2.43484E-11 5.46659E-11 3.31203E-11 6.76378E-12
43.601562 5.53962E-11 2.0828E-11  2.25677E-11 4.62888E-11 2.80705E-11 5.0341E-12
43.609375 6.5267E-11  2.9714E-11  8.51865E-12 4.3963E-11  2.92647E-11 5.18472E-12
43.617188 6.601E-11 3.70623E-11 1.45854E-11 4.52452E-11 2.6733E-11  5.17676E-12
43.625  3.75882E-11 2.13633E-11 1.21463E-11 3.21861E-11 1.74837E-11 3.52515E-12
43.632812 8.97062E-11 3.11807E-11 1.6188E-11  2.96718E-11 2.47773E-11 4.19036E-12
43.640625 1.10065E-10 4.74707E-11 1.31026E-11 3.67104E-11 2.56005E-11 4.60914E-12
43.648438 5.70332E-11 3.31494E-11 1.62229E-11 5.4159E-11  3.23891E-11 4.83278E-12
43.65625  6.34129E-11 4.75627E-11 2.15982E-11 6.36519E-11 3.92928E-11 6.69825E-12
43.664062 9.98351E-11 3.97136E-11 2.60888E-11 5.51536E-11 3.71505E-11 6.79619E-12
43.671875 9.77378E-11 3.08298E-11 3.42735E-11 3.52029E-11 2.25497E-11 5.38219E-12
43.679688 4.70166E-11 3.05126E-11 2.59903E-11 3.09615E-11 1.38531E-11 4.53218E-12
43.6875 4.90157E-11 4.1015E-11  2.81868E-11 2.79311E-11 1.76208E-11 5.22033E-12
43.695312 5.24153E-11 2.98245E-11 1.86104E-11 2.79381E-11 1.71909E-11 4.06599E-12
43.703125 5.05554E-11 3.65759E-11 2.03002E-11 4.86836E-11 2.71554E-11 5.68247E-12
43.710938 8.74313E-11 4.37754E-11 2.90954E-11 5.03468E-11 3.11258E-11 5.44474E-12
43.71875  6.69166E-11 2.74772E-11 1.61579E-11 4.7298E-11  3.17426E-11 6.19419E-12
43.726562 8.10392E-11 3.81101E-11 1.35845E-11 4.58186E-11 3.16065E-11 8.21146E-12
43.734375 8.61869E-11 3.16869E-11 2.15662E-11 2.62989E-11 1.76658E-11 5.16266E-12
43.742188 6.90134E-11 3.44351E-11 2.02875E-11 2.33461E-11 2.20969E-11 4.3797E-12
43.75 6.16431E-11 4.10595E-11 1.67647E-11 5.49945E-11 3.92659E-11 7.55521E-12
43.757812 7.46299E-11 4.97209E-11 1.92201E-11 6.15345E-11 4.1578E-11  6.65426E-12
43.765625 5.79523E-11 4.37325E-11 2.19175E-11 5.37298E-11 3.38674E-11 6.74792E-12
43.773438 5.38294E-11 3.84805E-11 2.28295E-11 5.62069E-11 3.74376E-11 6.25362E-12
43.78125  6.07749E-11 2.77002E-11 1.70904E-11 5.57171E-11 3.52824E-11 7.05482E-12
43.789062 3.88682E-11 3.04635E-11 1.2299E-11  4.71095E-11 2.98197E-11 7.04995E-12
43.796875 3.77605E-11 3.11452E-11 1.16096E-11 3.15516E-11 2.13569E-11 5.33147E-12
43.804688 6.89021E-11 3.86523E-11 1.5413E-11  3.15388E-11 1.87085E-11 4.35394E-12
43.8125 7.5047E-11  4.43965E-11 2.10116E-11 4.80505E-11 2.57071E-11 5.45826E-12
43.820312 6.33553E-11 4.20346E-11 1.60275E-11 4.24187E-11 2.38113E-11 2.9889E-12
43.828125 4.55131E-11 2.59594E-11 2.03321E-11 3.92411E-11 2.23964E-11 4.87619E-12
43.835938 4.69061E-11 2.6101E-11  2.77341E-11 3.53892E-11 1.97161E-11 4.46833E-12
43.84375  3.07398E-11 3.6765E-11  1.69526E-11 3.45045E-11 1.84018E-11 4.18982E-12
43.851562 5.37951E-11 4.54354E-11 9.19561E-12 4.71583E-11 2.62431E-11 4.21213E-12
43.859375 6.76686E-11 4.6587E-11  1.56645E-11 5.23171E-11 2.66353E-11 4.08691E-12
43.867188 5.846E-11 4.4293E-11  1.11784E-11 3.1509E-11  2.17077E-11 3.25926E-12
43.875  8.43863E-11 5.46674E-11 9.52593E-12 3.02968E-11 1.56523E-11 4.94441E-12
43.882812 5.38684E-11 2.1989E-11  1.02704E-11 3.59089E-11 2.25332E-11 4.40051E-12
43.890625 5.44146E-11 2.7776E-11  1.9627E-11  2.75549E-11 2.09736E-11 3.79821E-12
43.898438 5.23724E-11 1.80606E-11 2.71999E-11 3.15594E-11 2.65748E-11 4.72626E-12
43.90625  5.50511E-11 2.08492E-11 2.29952E-11 3.75508E-11 2.7138E-11  6.27732E-12
43.914062 5.56128E-11 2.74766E-11 2.41348E-11 4.4403E-11  2.91791E-11 5.8675E-12
43.921875 3.73263E-11 3.06107E-11 2.5829E-11  5.62295E-11 3.64064E-11 5.32396E-12
43.929688 5.32762E-11 2.81426E-11 1.81842E-11 4.36647E-11 2.76887E-11 4.16578E-12
43.9375 6.54465E-11 3.17597E-11 1.96163E-11 3.46861E-11 1.83895E-11 3.6793E-12
43.945312 6.80415E-11 2.1976E-11  2.41816E-11 2.72915E-11 1.63032E-11 3.55629E-12
43.953125 6.45555E-11 3.38768E-11 3.18475E-11 3.24426E-11 1.73784E-11 4.01471E-12
43.960938 7.36983E-11 3.92639E-11 4.17007E-11 3.79955E-11 2.14745E-11 4.46184E-12
43.96875  7.55374E-11 3.18416E-11 4.02827E-11 4.3724E-11  2.72105E-11 6.06816E-12
43.976562 6.33712E-11 3.69247E-11 2.88829E-11 3.86581E-11 2.05626E-11 5.83662E-12
43.984375 3.96924E-11 2.85742E-11 2.19983E-11 3.37305E-11 1.97045E-11 5.87513E-12
43.992188 7.09567E-11 3.0779E-11  2.12517E-11 4.56833E-11 2.6596E-11  5.62975E-12
44  8.88135E-11 2.49873E-11 2.46544E-11 4.09778E-11 2.69291E-11 5.29233E-12
44.007812 7.71362E-11 1.75351E-11 2.05478E-11 3.82632E-11 2.62268E-11 5.88968E-12
44.015625 6.92892E-11 2.83375E-11 2.10411E-11 3.53378E-11 2.21888E-11 5.17927E-12
44.023438 6.46121E-11 4.06923E-11 2.34224E-11 3.71849E-11 1.92153E-11 3.89424E-12
44.03125  5.84585E-11 3.6574E-11  1.75577E-11 4.618E-11 2.55049E-11 5.72114E-12
44.039062 4.8304E-11  2.99162E-11 1.33593E-11 3.48385E-11 2.27252E-11 5.11253E-12
44.046875 3.71787E-11 2.47684E-11 1.05731E-11 3.67722E-11 2.20101E-11 4.99512E-12
44.054688 3.71691E-11 2.39066E-11 1.30111E-11 4.36474E-11 2.48001E-11 5.76538E-12
44.0625 4.67747E-11 3.26235E-11 1.75575E-11 4.36613E-11 2.85175E-11 5.12393E-12
44.070312 5.58177E-11 3.42513E-11 1.26781E-11 4.34507E-11 2.82043E-11 5.50256E-12
44.078125 5.53608E-11 3.77582E-11 1.2201E-11  3.89442E-11 2.26837E-11 5.36598E-12
44.085938 3.75348E-11 3.22688E-11 1.64844E-11 2.86168E-11 1.82387E-11 3.93467E-12
44.09375  5.3786E-11  2.67355E-11 1.68279E-11 4.04887E-11 2.36184E-11 3.60747E-12
44.101562 7.80263E-11 3.33518E-11 1.88272E-11 4.58528E-11 2.66056E-11 4.96439E-12
44.109375 6.36877E-11 2.47977E-11 2.34239E-11 4.79057E-11 3.58048E-11 6.8457E-12
44.117188 3.0984E-11  1.97678E-11 2.41651E-11 4.37125E-11 3.09145E-11 4.24668E-12
44.125  4.17728E-11 2.41906E-11 1.87287E-11 4.40813E-11 2.52998E-11 4.70958E-12
44.132812 6.38624E-11 3.08283E-11 3.39491E-11 2.45377E-11 1.818E-11 4.47125E-12
44.140625 6.19253E-11 3.46189E-11 3.34438E-11 4.25049E-11 2.30592E-11 4.94068E-12
44.148438 4.46293E-11 3.2937E-11  2.07878E-11 4.30231E-11 2.31863E-11 6.71863E-12
44.15625  5.13134E-11 4.34829E-11 2.74951E-11 5.39262E-11 2.83935E-11 9.29954E-12
44.164062 5.42815E-11 3.54722E-11 3.13828E-11 4.35865E-11 2.6772E-11  8.60459E-12
44.171875 4.34237E-11 2.25436E-11 1.97632E-11 3.67586E-11 2.72502E-11 5.99452E-12
44.179688 4.72478E-11 1.88188E-11 1.6115E-11  3.17863E-11 2.29587E-11 5.17422E-12
44.1875 4.66629E-11 2.1017E-11  2.10223E-11 4.87043E-11 2.7079E-11  5.85721E-12
44.195312 2.2525E-11  7.20979E-12 2.57832E-11 4.15688E-11 2.51284E-11 5.47857E-12
44.203125 4.84108E-11 2.74556E-11 2.27629E-11 3.0313E-11  2.17744E-11 5.79672E-12
44.210938 5.90607E-11 2.73985E-11 2.16622E-11 3.19043E-11 2.47292E-11 3.91267E-12
44.21875  3.66697E-11 2.20563E-11 2.6104E-11  3.11887E-11 2.47584E-11 4.60986E-12
44.226562 2.96271E-11 3.49536E-11 1.92764E-11 4.3226E-11  2.63779E-11 6.39801E-12
44.234375 2.07082E-11 4.16916E-11 1.21915E-11 3.29747E-11 1.8236E-11  4.6933E-12
