# frequency[Hz], mag, phase[deg]
5.31947e+00 2.75555e-04 -1.66753e+02 
5.32947e+00 2.73193e-04 -1.66668e+02 
5.33947e+00 2.70846e-04 -1.66582e+02 
5.34947e+00 2.68512e-04 -1.66494e+02 
5.35946e+00 2.66192e-04 -1.66406e+02 
5.36946e+00 2.63885e-04 -1.66317e+02 
5.37946e+00 2.61593e-04 -1.66226e+02 
5.38946e+00 2.59314e-04 -1.66135e+02 
5.39946e+00 2.57048e-04 -1.66043e+02 
5.40946e+00 2.54796e-04 -1.65949e+02 
5.41946e+00 2.52557e-04 -1.65854e+02 
5.42946e+00 2.50331e-04 -1.65759e+02 
5.43946e+00 2.48118e-04 -1.65662e+02 
5.44946e+00 2.45918e-04 -1.65564e+02 
5.45945e+00 2.43731e-04 -1.65465e+02 
5.46945e+00 2.41557e-04 -1.65364e+02 
5.47945e+00 2.39396e-04 -1.65262e+02 
5.48945e+00 2.37247e-04 -1.65160e+02 
5.49945e+00 2.35111e-04 -1.65055e+02 
5.50945e+00 2.32988e-04 -1.64950e+02 
5.51945e+00 2.30877e-04 -1.64843e+02 
5.52945e+00 2.28778e-04 -1.64735e+02 
5.53945e+00 2.26692e-04 -1.64625e+02 
5.54945e+00 2.24618e-04 -1.64514e+02 
5.55944e+00 2.22555e-04 -1.64402e+02 
5.56944e+00 2.20505e-04 -1.64288e+02 
5.57944e+00 2.18467e-04 -1.64173e+02 
5.58944e+00 2.16441e-04 -1.64056e+02 
5.59944e+00 2.14427e-04 -1.63938e+02 
5.60944e+00 2.12425e-04 -1.63818e+02 
5.61944e+00 2.10434e-04 -1.63697e+02 
5.62944e+00 2.08455e-04 -1.63574e+02 
5.63944e+00 2.06487e-04 -1.63449e+02 
5.64944e+00 2.04531e-04 -1.63323e+02 
5.65943e+00 2.02586e-04 -1.63195e+02 
5.66943e+00 2.00653e-04 -1.63065e+02 
5.67943e+00 1.98731e-04 -1.62933e+02 
5.68943e+00 1.96821e-04 -1.62800e+02 
5.69943e+00 1.94921e-04 -1.62665e+02 
5.70943e+00 1.93033e-04 -1.62528e+02 
5.71943e+00 1.91156e-04 -1.62389e+02 
5.72943e+00 1.89290e-04 -1.62248e+02 
5.73943e+00 1.87435e-04 -1.62104e+02 
5.74943e+00 1.85590e-04 -1.61959e+02 
5.75942e+00 1.83757e-04 -1.61812e+02 
5.76942e+00 1.81935e-04 -1.61663e+02 
5.77942e+00 1.80123e-04 -1.61511e+02 
5.78942e+00 1.78322e-04 -1.61358e+02 
5.79942e+00 1.76531e-04 -1.61201e+02 
5.80942e+00 1.74752e-04 -1.61043e+02 
5.81942e+00 1.72983e-04 -1.60882e+02 
5.82942e+00 1.71224e-04 -1.60719e+02 
5.83942e+00 1.69476e-04 -1.60554e+02 
5.84942e+00 1.67738e-04 -1.60385e+02 
5.85941e+00 1.66011e-04 -1.60215e+02 
5.86941e+00 1.64294e-04 -1.60041e+02 
5.87941e+00 1.62587e-04 -1.59865e+02 
5.88941e+00 1.60891e-04 -1.59686e+02 
5.89941e+00 1.59205e-04 -1.59505e+02 
5.90941e+00 1.57529e-04 -1.59320e+02 
5.91941e+00 1.55864e-04 -1.59132e+02 
5.92941e+00 1.54208e-04 -1.58942e+02 
5.93941e+00 1.52563e-04 -1.58748e+02 
5.94941e+00 1.50928e-04 -1.58551e+02 
5.95940e+00 1.49303e-04 -1.58351e+02 
5.96940e+00 1.47688e-04 -1.58148e+02 
5.97940e+00 1.46083e-04 -1.57941e+02 
5.98940e+00 1.44488e-04 -1.57731e+02 
5.99940e+00 1.42903e-04 -1.57517e+02 
6.00940e+00 1.41328e-04 -1.57299e+02 
6.01940e+00 1.39762e-04 -1.57078e+02 
6.02940e+00 1.38207e-04 -1.56853e+02 
6.03940e+00 1.36662e-04 -1.56624e+02 
6.04940e+00 1.35127e-04 -1.56391e+02 
6.05939e+00 1.33601e-04 -1.56154e+02 
6.06939e+00 1.32086e-04 -1.55913e+02 
6.07939e+00 1.30580e-04 -1.55667e+02 
6.08939e+00 1.29084e-04 -1.55417e+02 
6.09939e+00 1.27598e-04 -1.55163e+02 
6.10939e+00 1.26122e-04 -1.54904e+02 
6.11939e+00 1.24656e-04 -1.54640e+02 
6.12939e+00 1.23200e-04 -1.54371e+02 
6.13939e+00 1.21753e-04 -1.54097e+02 
6.14939e+00 1.20317e-04 -1.53818e+02 
6.15938e+00 1.18890e-04 -1.53534e+02 
6.16938e+00 1.17473e-04 -1.53244e+02 
6.17938e+00 1.16067e-04 -1.52949e+02 
6.18938e+00 1.14670e-04 -1.52648e+02 
6.19938e+00 1.13283e-04 -1.52341e+02 
6.20938e+00 1.11907e-04 -1.52028e+02 
6.21938e+00 1.10540e-04 -1.51709e+02 
6.22938e+00 1.09183e-04 -1.51384e+02 
6.23938e+00 1.07837e-04 -1.51052e+02 
6.24938e+00 1.06501e-04 -1.50714e+02 
6.25937e+00 1.05174e-04 -1.50368e+02 
6.26937e+00 1.03858e-04 -1.50016e+02 
6.27937e+00 1.02553e-04 -1.49656e+02 
6.28937e+00 1.01258e-04 -1.49289e+02 
6.29937e+00 9.99728e-05 -1.48915e+02 
6.30937e+00 9.86984e-05 -1.48532e+02 
6.31937e+00 9.74345e-05 -1.48142e+02 
6.32937e+00 9.61813e-05 -1.47743e+02 
6.33937e+00 9.49387e-05 -1.47336e+02 
6.34937e+00 9.37069e-05 -1.46920e+02 
6.35936e+00 9.24859e-05 -1.46495e+02 
6.36936e+00 9.12758e-05 -1.46061e+02 
6.37936e+00 9.00768e-05 -1.45618e+02 
6.38936e+00 8.88889e-05 -1.45164e+02 
6.39936e+00 8.77123e-05 -1.44701e+02 
6.40936e+00 8.65470e-05 -1.44228e+02 
6.41936e+00 8.53931e-05 -1.43744e+02 
6.42936e+00 8.42509e-05 -1.43249e+02 
6.43936e+00 8.31203e-05 -1.42743e+02 
6.44936e+00 8.20017e-05 -1.42226e+02 
6.45935e+00 8.08950e-05 -1.41697e+02 
6.46935e+00 7.98005e-05 -1.41156e+02 
6.47935e+00 7.87183e-05 -1.40602e+02 
6.48935e+00 7.76485e-05 -1.40036e+02 
6.49935e+00 7.65915e-05 -1.39458e+02 
6.50935e+00 7.55472e-05 -1.38865e+02 
6.51935e+00 7.45160e-05 -1.38260e+02 
6.52935e+00 7.34980e-05 -1.37640e+02 
6.53935e+00 7.24935e-05 -1.37006e+02 
6.54935e+00 7.15026e-05 -1.36357e+02 
6.55934e+00 7.05255e-05 -1.35693e+02 
6.56934e+00 6.95626e-05 -1.35014e+02 
6.57934e+00 6.86140e-05 -1.34320e+02 
6.58934e+00 6.76799e-05 -1.33609e+02 
6.59934e+00 6.67608e-05 -1.32882e+02 
6.60934e+00 6.58567e-05 -1.32138e+02 
6.61934e+00 6.49680e-05 -1.31377e+02 
6.62934e+00 6.40950e-05 -1.30599e+02 
6.63934e+00 6.32380e-05 -1.29804e+02 
6.64934e+00 6.23973e-05 -1.28990e+02 
6.65933e+00 6.15731e-05 -1.28159e+02 
6.66933e+00 6.07659e-05 -1.27309e+02 
6.67933e+00 5.99758e-05 -1.26440e+02 
6.68933e+00 5.92034e-05 -1.25552e+02 
6.69933e+00 5.84488e-05 -1.24646e+02 
6.70933e+00 5.77125e-05 -1.23720e+02 
6.71933e+00 5.69948e-05 -1.22775e+02 
6.72933e+00 5.62960e-05 -1.21810e+02 
6.73933e+00 5.56165e-05 -1.20827e+02 
6.74933e+00 5.49567e-05 -1.19823e+02 
6.75932e+00 5.43169e-05 -1.18801e+02 
6.76932e+00 5.36975e-05 -1.17759e+02 
6.77932e+00 5.30989e-05 -1.16697e+02 
6.78932e+00 5.25213e-05 -1.15617e+02 
6.79932e+00 5.19652e-05 -1.14519e+02 
6.80932e+00 5.14309e-05 -1.13402e+02 
6.81932e+00 5.09186e-05 -1.12267e+02 
6.82932e+00 5.04289e-05 -1.11115e+02 
6.83932e+00 4.99618e-05 -1.09946e+02 
6.84932e+00 4.95178e-05 -1.08760e+02 
6.85931e+00 4.90971e-05 -1.07560e+02 
6.86931e+00 4.87000e-05 -1.06344e+02 
6.87931e+00 4.83267e-05 -1.05115e+02 
6.88931e+00 4.79774e-05 -1.03872e+02 
6.89931e+00 4.76522e-05 -1.02617e+02 
6.90931e+00 4.73515e-05 -1.01352e+02 
6.91931e+00 4.70752e-05 -1.00076e+02 
6.92931e+00 4.68235e-05 -9.87919e+01 
6.93931e+00 4.65965e-05 -9.75001e+01 
6.94931e+00 4.63941e-05 -9.62020e+01 
6.95931e+00 4.62163e-05 -9.48989e+01 
6.96930e+00 4.60633e-05 -9.35921e+01 
6.97930e+00 4.59347e-05 -9.22831e+01 
6.98930e+00 4.58306e-05 -9.09730e+01 
6.99930e+00 4.57508e-05 -8.96634e+01 
7.00930e+00 4.56950e-05 -8.83556e+01 
7.01930e+00 4.56632e-05 -8.70508e+01 
7.02930e+00 4.56550e-05 -8.57506e+01 
7.03930e+00 4.56701e-05 -8.44561e+01 
7.04930e+00 4.57082e-05 -8.31686e+01 
7.05929e+00 4.57689e-05 -8.18894e+01 
7.06929e+00 4.58520e-05 -8.06196e+01 
7.07929e+00 4.59569e-05 -7.93605e+01 
7.08929e+00 4.60832e-05 -7.81129e+01 
7.09929e+00 4.62306e-05 -7.68780e+01 
7.10929e+00 4.63984e-05 -7.56567e+01 
7.11929e+00 4.65862e-05 -7.44498e+01 
7.12929e+00 4.67936e-05 -7.32582e+01 
7.13929e+00 4.70199e-05 -7.20825e+01 
7.14929e+00 4.72647e-05 -7.09235e+01 
7.15928e+00 4.75275e-05 -6.97816e+01 
7.16928e+00 4.78076e-05 -6.86574e+01 
7.17928e+00 4.81045e-05 -6.75514e+01 
7.18928e+00 4.84178e-05 -6.64638e+01 
7.19928e+00 4.87467e-05 -6.53951e+01 
7.20928e+00 4.90909e-05 -6.43453e+01 
7.21928e+00 4.94497e-05 -6.33148e+01 
7.22928e+00 4.98226e-05 -6.23037e+01 
7.23928e+00 5.02091e-05 -6.13119e+01 
7.24928e+00 5.06087e-05 -6.03396e+01 
7.25927e+00 5.10208e-05 -5.93867e+01 
7.26927e+00 5.14449e-05 -5.84532e+01 
7.27927e+00 5.18805e-05 -5.75389e+01 
7.28927e+00 5.23273e-05 -5.66437e+01 
7.29927e+00 5.27846e-05 -5.57674e+01 
7.30927e+00 5.32520e-05 -5.49098e+01 
7.31927e+00 5.37291e-05 -5.40708e+01 
7.32927e+00 5.42154e-05 -5.32500e+01 
7.33927e+00 5.47105e-05 -5.24473e+01 
7.34927e+00 5.52140e-05 -5.16622e+01 
7.35926e+00 5.57256e-05 -5.08946e+01 
7.36926e+00 5.62447e-05 -5.01441e+01 
7.37926e+00 5.67711e-05 -4.94104e+01 
7.38926e+00 5.73044e-05 -4.86931e+01 
7.39926e+00 5.78442e-05 -4.79920e+01 
7.40926e+00 5.83902e-05 -4.73067e+01 
7.41926e+00 5.89422e-05 -4.66369e+01 
7.42926e+00 5.94996e-05 -4.59821e+01 
7.43926e+00 6.00624e-05 -4.53422e+01 
7.44926e+00 6.06302e-05 -4.47167e+01 
7.45925e+00 6.12026e-05 -4.41052e+01 
7.46925e+00 6.17795e-05 -4.35076e+01 
7.47925e+00 6.23606e-05 -4.29234e+01 
7.48925e+00 6.29457e-05 -4.23522e+01 
7.49925e+00 6.35344e-05 -4.17938e+01 
7.50925e+00 6.41267e-05 -4.12479e+01 
7.51925e+00 6.47222e-05 -4.07141e+01 
7.52925e+00 6.53208e-05 -4.01921e+01 
7.53925e+00 6.59222e-05 -3.96817e+01 
7.54925e+00 6.65263e-05 -3.91824e+01 
7.55924e+00 6.71328e-05 -3.86941e+01 
7.56924e+00 6.77417e-05 -3.82164e+01 
7.57924e+00 6.83528e-05 -3.77491e+01 
7.58924e+00 6.89658e-05 -3.72918e+01 
7.59924e+00 6.95806e-05 -3.68444e+01 
7.60924e+00 7.01971e-05 -3.64065e+01 
7.61924e+00 7.08151e-05 -3.59779e+01 
7.62924e+00 7.14345e-05 -3.55584e+01 
7.63924e+00 7.20552e-05 -3.51477e+01 
7.64924e+00 7.26771e-05 -3.47455e+01 
7.65923e+00 7.32999e-05 -3.43517e+01 
7.66923e+00 7.39237e-05 -3.39660e+01 
7.67923e+00 7.45482e-05 -3.35883e+01 
7.68923e+00 7.51734e-05 -3.32182e+01 
7.69923e+00 7.57993e-05 -3.28557e+01 
7.70923e+00 7.64256e-05 -3.25004e+01 
7.71923e+00 7.70523e-05 -3.21523e+01 
7.72923e+00 7.76793e-05 -3.18111e+01 
7.73923e+00 7.83065e-05 -3.14766e+01 
7.74923e+00 7.89339e-05 -3.11486e+01 
7.75922e+00 7.95614e-05 -3.08271e+01 
7.76922e+00 8.01888e-05 -3.05118e+01 
7.77922e+00 8.08162e-05 -3.02026e+01 
7.78922e+00 8.14434e-05 -2.98993e+01 
7.79922e+00 8.20704e-05 -2.96017e+01 
7.80922e+00 8.26971e-05 -2.93097e+01 
7.81922e+00 8.33234e-05 -2.90232e+01 
7.82922e+00 8.39494e-05 -2.87421e+01 
7.83922e+00 8.45749e-05 -2.84661e+01 
7.84922e+00 8.52000e-05 -2.81952e+01 
7.85921e+00 8.58244e-05 -2.79293e+01 
7.86921e+00 8.64483e-05 -2.76681e+01 
7.87921e+00 8.70715e-05 -2.74116e+01 
7.88921e+00 8.76940e-05 -2.71598e+01 
7.89921e+00 8.83158e-05 -2.69124e+01 
7.90921e+00 8.89368e-05 -2.66693e+01 
7.91921e+00 8.95569e-05 -2.64305e+01 
7.92921e+00 9.01763e-05 -2.61959e+01 
7.93921e+00 9.07947e-05 -2.59653e+01 
7.94921e+00 9.14122e-05 -2.57386e+01 
7.95920e+00 9.20288e-05 -2.55158e+01 
7.96920e+00 9.26443e-05 -2.52968e+01 
7.97920e+00 9.32589e-05 -2.50814e+01 
7.98920e+00 9.38724e-05 -2.48697e+01 
7.99920e+00 9.44848e-05 -2.46614e+01 
8.00920e+00 9.50961e-05 -2.44566e+01 
8.01920e+00 9.57063e-05 -2.42551e+01 
8.02920e+00 9.63154e-05 -2.40569e+01 
8.03920e+00 9.69232e-05 -2.38619e+01 
8.04920e+00 9.75299e-05 -2.36700e+01 
8.05919e+00 9.81354e-05 -2.34812e+01 
8.06919e+00 9.87396e-05 -2.32953e+01 
8.07919e+00 9.93426e-05 -2.31124e+01 
8.08919e+00 9.99443e-05 -2.29323e+01 
8.09919e+00 1.00545e-04 -2.27550e+01 
8.10919e+00 1.01144e-04 -2.25805e+01 
8.11919e+00 1.01742e-04 -2.24086e+01 
8.12919e+00 1.02338e-04 -2.22393e+01 
8.13919e+00 1.02933e-04 -2.20726e+01 
8.14919e+00 1.03527e-04 -2.19084e+01 
8.15918e+00 1.04119e-04 -2.17466e+01 
8.16918e+00 1.04710e-04 -2.15872e+01 
8.17918e+00 1.05300e-04 -2.14302e+01 
8.18918e+00 1.05888e-04 -2.12754e+01 
8.19918e+00 1.06475e-04 -2.11229e+01 
8.20918e+00 1.07060e-04 -2.09726e+01 
8.21918e+00 1.07644e-04 -2.08245e+01 
8.22918e+00 1.08227e-04 -2.06784e+01 
8.23918e+00 1.08808e-04 -2.05345e+01 
8.24918e+00 1.09387e-04 -2.03925e+01 
8.25917e+00 1.09965e-04 -2.02526e+01 
8.26917e+00 1.10542e-04 -2.01145e+01 
8.27917e+00 1.11117e-04 -1.99784e+01 
8.28917e+00 1.11691e-04 -1.98442e+01 
8.29917e+00 1.12263e-04 -1.97118e+01 
8.30917e+00 1.12833e-04 -1.95812e+01 
8.31917e+00 1.13403e-04 -1.94523e+01 
8.32917e+00 1.13970e-04 -1.93252e+01 
8.33917e+00 1.14536e-04 -1.91997e+01 
8.34917e+00 1.15101e-04 -1.90760e+01 
8.35916e+00 1.15664e-04 -1.89538e+01 
8.36916e+00 1.16225e-04 -1.88333e+01 
8.37916e+00 1.16786e-04 -1.87143e+01 
8.38916e+00 1.17344e-04 -1.85968e+01 
8.39916e+00 1.17901e-04 -1.84809e+01 
8.40916e+00 1.18456e-04 -1.83664e+01 
8.41916e+00 1.19010e-04 -1.82534e+01 
8.42916e+00 1.19563e-04 -1.81418e+01 
8.43916e+00 1.20113e-04 -1.80316e+01 
8.44916e+00 1.20663e-04 -1.79228e+01 
8.45916e+00 1.21210e-04 -1.78154e+01 
8.46915e+00 1.21757e-04 -1.77092e+01 
8.47915e+00 1.22301e-04 -1.76044e+01 
8.48915e+00 1.22844e-04 -1.75008e+01 
8.49915e+00 1.23386e-04 -1.73985e+01 
8.50915e+00 1.23926e-04 -1.72975e+01 
8.51915e+00 1.24464e-04 -1.71976e+01 
8.52915e+00 1.25001e-04 -1.70990e+01 
8.53915e+00 1.25537e-04 -1.70015e+01 
8.54915e+00 1.26071e-04 -1.69051e+01 
8.55914e+00 1.26603e-04 -1.68099e+01 
8.56914e+00 1.27134e-04 -1.67158e+01 
8.57914e+00 1.27663e-04 -1.66228e+01 
8.58914e+00 1.28191e-04 -1.65308e+01 
8.59914e+00 1.28717e-04 -1.64399e+01 
8.60914e+00 1.29242e-04 -1.63501e+01 
8.61914e+00 1.29765e-04 -1.62613e+01 
8.62914e+00 1.30286e-04 -1.61734e+01 
8.63914e+00 1.30806e-04 -1.60866e+01 
8.64914e+00 1.31325e-04 -1.60007e+01 
8.65913e+00 1.31842e-04 -1.59158e+01 
8.66913e+00 1.32357e-04 -1.58318e+01 
8.67913e+00 1.32871e-04 -1.57488e+01 
8.68913e+00 1.33384e-04 -1.56666e+01 
8.69913e+00 1.33895e-04 -1.55854e+01 
8.70913e+00 1.34404e-04 -1.55050e+01 
8.71913e+00 1.34912e-04 -1.54255e+01 
8.72913e+00 1.35418e-04 -1.53468e+01 
8.73913e+00 1.35923e-04 -1.52690e+01 
8.74913e+00 1.36427e-04 -1.51920e+01 
8.75912e+00 1.36929e-04 -1.51158e+01 
8.76912e+00 1.37429e-04 -1.50404e+01 
8.77912e+00 1.37928e-04 -1.49658e+01 
8.78912e+00 1.38425e-04 -1.48920e+01 
8.79912e+00 1.38921e-04 -1.48190e+01 
8.80912e+00 1.39416e-04 -1.47466e+01 
8.81912e+00 1.39909e-04 -1.46751e+01 
8.82912e+00 1.40400e-04 -1.46042e+01 
8.83912e+00 1.40890e-04 -1.45341e+01 
8.84912e+00 1.41379e-04 -1.44647e+01 
8.85911e+00 1.41866e-04 -1.43960e+01 
8.86911e+00 1.42352e-04 -1.43280e+01 
8.87911e+00 1.42836e-04 -1.42606e+01 
8.88911e+00 1.43319e-04 -1.41939e+01 
8.89911e+00 1.43800e-04 -1.41279e+01 
8.90911e+00 1.44280e-04 -1.40625e+01 
8.91911e+00 1.44758e-04 -1.39978e+01 
8.92911e+00 1.45235e-04 -1.39337e+01 
8.93911e+00 1.45711e-04 -1.38702e+01 
8.94911e+00 1.46185e-04 -1.38073e+01 
8.95910e+00 1.46657e-04 -1.37450e+01 
8.96910e+00 1.47129e-04 -1.36833e+01 
8.97910e+00 1.47598e-04 -1.36222e+01 
8.98910e+00 1.48067e-04 -1.35617e+01 
8.99910e+00 1.48534e-04 -1.35017e+01 
9.00910e+00 1.48999e-04 -1.34423e+01 
9.01910e+00 1.49464e-04 -1.33835e+01 
9.02910e+00 1.49926e-04 -1.33252e+01 
9.03910e+00 1.50388e-04 -1.32674e+01 
9.04910e+00 1.50848e-04 -1.32102e+01 
9.05909e+00 1.51306e-04 -1.31535e+01 
9.06909e+00 1.51764e-04 -1.30973e+01 
9.07909e+00 1.52219e-04 -1.30416e+01 
9.08909e+00 1.52674e-04 -1.29864e+01 
9.09909e+00 1.53127e-04 -1.29317e+01 
9.10909e+00 1.53579e-04 -1.28775e+01 
9.11909e+00 1.54029e-04 -1.28238e+01 
9.12909e+00 1.54478e-04 -1.27706e+01 
9.13909e+00 1.54926e-04 -1.27178e+01 
9.14909e+00 1.55372e-04 -1.26655e+01 
9.15908e+00 1.55817e-04 -1.26137e+01 
9.16908e+00 1.56260e-04 -1.25623e+01 
9.17908e+00 1.56703e-04 -1.25113e+01 
9.18908e+00 1.57144e-04 -1.24608e+01 
9.19908e+00 1.57583e-04 -1.24107e+01 
9.20908e+00 1.58021e-04 -1.23611e+01 
9.21908e+00 1.58458e-04 -1.23119e+01 
9.22908e+00 1.58894e-04 -1.22631e+01 
9.23908e+00 1.59328e-04 -1.22147e+01 
9.24908e+00 1.59761e-04 -1.21667e+01 
9.25907e+00 1.60193e-04 -1.21191e+01 
9.26907e+00 1.60624e-04 -1.20719e+01 
9.27907e+00 1.61053e-04 -1.20251e+01 
9.28907e+00 1.61480e-04 -1.19787e+01 
9.29907e+00 1.61907e-04 -1.19327e+01 
9.30907e+00 1.62332e-04 -1.18871e+01 
9.31907e+00 1.62756e-04 -1.18418e+01 
9.32907e+00 1.63179e-04 -1.17969e+01 
9.33907e+00 1.63600e-04 -1.17524e+01 
9.34907e+00 1.64021e-04 -1.17082e+01 
9.35906e+00 1.64439e-04 -1.16644e+01 
9.36906e+00 1.64857e-04 -1.16209e+01 
9.37906e+00 1.65274e-04 -1.15778e+01 
9.38906e+00 1.65689e-04 -1.15350e+01 
9.39906e+00 1.66103e-04 -1.14925e+01 
9.40906e+00 1.66515e-04 -1.14504e+01 
9.41906e+00 1.66927e-04 -1.14087e+01 
9.42906e+00 1.67337e-04 -1.13672e+01 
9.43906e+00 1.67746e-04 -1.13261e+01 
9.44906e+00 1.68154e-04 -1.12853e+01 
9.45905e+00 1.68560e-04 -1.12448e+01 
9.46905e+00 1.68965e-04 -1.12046e+01 
9.47905e+00 1.69370e-04 -1.11648e+01 
9.48905e+00 1.69772e-04 -1.11252e+01 
9.49905e+00 1.70174e-04 -1.10859e+01 
9.50905e+00 1.70575e-04 -1.10470e+01 
9.51905e+00 1.70974e-04 -1.10083e+01 
9.52905e+00 1.71372e-04 -1.09699e+01 
9.53905e+00 1.71769e-04 -1.09318e+01 
9.54905e+00 1.72165e-04 -1.08940e+01 
9.55904e+00 1.72559e-04 -1.08565e+01 
9.56904e+00 1.72953e-04 -1.08192e+01 
9.57904e+00 1.73345e-04 -1.07823e+01 
9.58904e+00 1.73736e-04 -1.07456e+01 
9.59904e+00 1.74126e-04 -1.07091e+01 
9.60904e+00 1.74515e-04 -1.06730e+01 
9.61904e+00 1.74902e-04 -1.06371e+01 
9.62904e+00 1.75289e-04 -1.06014e+01 
9.63904e+00 1.75674e-04 -1.05661e+01 
9.64904e+00 1.76058e-04 -1.05309e+01 
9.65903e+00 1.76441e-04 -1.04961e+01 
9.66903e+00 1.76823e-04 -1.04614e+01 
9.67903e+00 1.77204e-04 -1.04271e+01 
9.68903e+00 1.77583e-04 -1.03929e+01 
9.69903e+00 1.77962e-04 -1.03590e+01 
9.70903e+00 1.78339e-04 -1.03254e+01 
9.71903e+00 1.78715e-04 -1.02920e+01 
9.72903e+00 1.79091e-04 -1.02588e+01 
9.73903e+00 1.79465e-04 -1.02258e+01 
9.74903e+00 1.79838e-04 -1.01931e+01 
9.75902e+00 1.80210e-04 -1.01606e+01 
9.76902e+00 1.80580e-04 -1.01283e+01 
9.77902e+00 1.80950e-04 -1.00963e+01 
9.78902e+00 1.81319e-04 -1.00645e+01 
9.79902e+00 1.81686e-04 -1.00328e+01 
9.80902e+00 1.82053e-04 -1.00014e+01 
9.81902e+00 1.82418e-04 -9.97026e+00 
9.82902e+00 1.82782e-04 -9.93928e+00 
9.83902e+00 1.83145e-04 -9.90852e+00 
9.84902e+00 1.83508e-04 -9.87796e+00 
9.85901e+00 1.83869e-04 -9.84760e+00 
9.86901e+00 1.84229e-04 -9.81745e+00 
9.87901e+00 1.84588e-04 -9.78750e+00 
9.88901e+00 1.84946e-04 -9.75774e+00 
9.89901e+00 1.85303e-04 -9.72818e+00 
9.90901e+00 1.85659e-04 -9.69882e+00 
9.91901e+00 1.86013e-04 -9.66965e+00 
9.92901e+00 1.86367e-04 -9.64067e+00 
9.93901e+00 1.86720e-04 -9.61188e+00 
9.94901e+00 1.87072e-04 -9.58327e+00 
9.95900e+00 1.87423e-04 -9.55485e+00 
9.96900e+00 1.87772e-04 -9.52662e+00 
9.97900e+00 1.88121e-04 -9.49856e+00 
9.98900e+00 1.88469e-04 -9.47068e+00 
9.99900e+00 1.88815e-04 -9.44299e+00 
1.00090e+01 1.89161e-04 -9.41547e+00 
1.00190e+01 1.89506e-04 -9.38812e+00 
1.00290e+01 1.89849e-04 -9.36094e+00 
1.00390e+01 1.90192e-04 -9.33394e+00 
1.00490e+01 1.90534e-04 -9.30711e+00 
1.00590e+01 1.90875e-04 -9.28044e+00 
1.00690e+01 1.91214e-04 -9.25394e+00 
1.00790e+01 1.91553e-04 -9.22761e+00 
1.00890e+01 1.91891e-04 -9.20144e+00 
1.00990e+01 1.92228e-04 -9.17543e+00 
1.01090e+01 1.92563e-04 -9.14958e+00 
1.01190e+01 1.92898e-04 -9.12389e+00 
1.01290e+01 1.93232e-04 -9.09835e+00 
1.01390e+01 1.93565e-04 -9.07298e+00 
1.01490e+01 1.93897e-04 -9.04775e+00 
1.01590e+01 1.94228e-04 -9.02268e+00 
1.01690e+01 1.94558e-04 -8.99777e+00 
1.01790e+01 1.94888e-04 -8.97300e+00 
1.01890e+01 1.95216e-04 -8.94838e+00 
1.01990e+01 1.95543e-04 -8.92391e+00 
1.02090e+01 1.95870e-04 -8.89958e+00 
1.02190e+01 1.96195e-04 -8.87540e+00 
1.02290e+01 1.96520e-04 -8.85136e+00 
1.02390e+01 1.96843e-04 -8.82746e+00 
1.02490e+01 1.97166e-04 -8.80371e+00 
1.02590e+01 1.97488e-04 -8.78009e+00 
1.02690e+01 1.97808e-04 -8.75662e+00 
1.02790e+01 1.98128e-04 -8.73328e+00 
1.02890e+01 1.98447e-04 -8.71008e+00 
1.02990e+01 1.98765e-04 -8.68701e+00 
1.03090e+01 1.99083e-04 -8.66407e+00 
1.03190e+01 1.99399e-04 -8.64127e+00 
1.03290e+01 1.99714e-04 -8.61860e+00 
1.03390e+01 2.00029e-04 -8.59606e+00 
1.03490e+01 2.00343e-04 -8.57364e+00 
1.03590e+01 2.00655e-04 -8.55136e+00 
1.03690e+01 2.00967e-04 -8.52920e+00 
1.03790e+01 2.01278e-04 -8.50717e+00 
1.03890e+01 2.01588e-04 -8.48526e+00 
1.03990e+01 2.01898e-04 -8.46348e+00 
1.04090e+01 2.02206e-04 -8.44182e+00 
1.04190e+01 2.02514e-04 -8.42028e+00 
1.04290e+01 2.02820e-04 -8.39886e+00 
1.04390e+01 2.03126e-04 -8.37756e+00 
1.04490e+01 2.03431e-04 -8.35638e+00 
1.04590e+01 2.03735e-04 -8.33531e+00 
1.04690e+01 2.04038e-04 -8.31436e+00 
1.04790e+01 2.04341e-04 -8.29353e+00 
1.04890e+01 2.04642e-04 -8.27281e+00 
1.04990e+01 2.04943e-04 -8.25221e+00 
1.05090e+01 2.05243e-04 -8.23171e+00 
1.05189e+01 2.05542e-04 -8.21133e+00 
1.05289e+01 2.05840e-04 -8.19106e+00 
1.05389e+01 2.06138e-04 -8.17090e+00 
1.05489e+01 2.06434e-04 -8.15085e+00 
1.05589e+01 2.06730e-04 -8.13091e+00 
1.05689e+01 2.07025e-04 -8.11107e+00 
1.05789e+01 2.07319e-04 -8.09134e+00 
1.05889e+01 2.07612e-04 -8.07172e+00 
1.05989e+01 2.07905e-04 -8.05220e+00 
1.06089e+01 2.08196e-04 -8.03278e+00 
1.06189e+01 2.08487e-04 -8.01347e+00 
1.06289e+01 2.08777e-04 -7.99426e+00 
1.06389e+01 2.09067e-04 -7.97514e+00 
1.06489e+01 2.09355e-04 -7.95613e+00 
1.06589e+01 2.09643e-04 -7.93722e+00 
1.06689e+01 2.09930e-04 -7.91841e+00 
1.06789e+01 2.10216e-04 -7.89970e+00 
